LabelName,DisplayName,Top1Name,Top1Value
/m/0k1tl,Pen,Pencil case,0.6585997939109802
/m/0k65p,Human hand,Human arm,0.8564348220825195
/m/0km7z,Skunk,Snake,0.6753193140029907
/m/0kmg4,Teddy bear,Brown bear,0.6796544194221497
/m/0kpqd,Watermelon,Pomegranate,0.707599401473999
/m/0kpt_,Cantaloupe,Canoe,0.5318290591239929
/m/0ky7b,Dishwasher,Washing machine,0.7974498271942139
/m/0l14j_,Flute,Fountain,0.6819151639938354
/m/0l3ms,Balance beam,Light bulb,0.5782328844070435
/m/0ll1f78,Shrimp,Shark,0.6706665754318237
/m/0llzx,Sewing machine,Washing machine,0.8303818106651306
/m/0lt4_,Binoculars,Sunglasses,0.7116813063621521
/m/0m53l,Rays and skates,Roller skates,0.7223125696182251
/m/0mcx2,Ipod,Apple,0.714795708656311
/m/0mkg,Accordion,Harpsichord,0.6004568338394165
/m/0mw_6,Willow,Owl,0.5799357295036316
/m/0n28_,Crab,Shrimp,0.6689000129699707
/m/0nl46,Crown,Crab,0.5392524600028992
/m/0nybt,Seahorse,Sea turtle,0.6579095721244812
/m/0p833,Perfume,Pomegranate,0.6217819452285767
/m/0pcr,Alpaca,Peach,0.5434382557868958
/m/0pg52,Taxi,Truck,0.645359456539154
/m/0ph39,Canoe,Paddle,0.6436365842819214
/m/0qjjc,Remote control,Helicopter,0.627802848815918
/m/0qmmr,Wheelchair,Chair,0.7407619953155518
/m/0wdt60w,Rugby ball,Cricket ball,0.7882884740829468
/m/0xfy,Armadillo,Treadmill,0.5446258187294006
/m/0xzly,Maraca,Harmonica,0.4952319264411926
