CategoryLabelName,CategoryTextName,LabelName1,TextName1,LabelName2,TextName2,CosineSimilarity
/m/02rdsp,Office supplies,/m/025fsf,Stapler,/m/05gqfk,Plastic bag,0.4114859402179718
/m/02rdsp,Office supplies,/m/025fsf,Stapler,/m/080n7g,Paper cutter,0.43334585428237915
/m/02rdsp,Office supplies,/m/025fsf,Stapler,/m/09gtd,Toilet paper,0.3908591568470001
/m/02rdsp,Office supplies,/m/025fsf,Stapler,/m/0frqm,Envelope,0.46645110845565796
/m/02rdsp,Office supplies,/m/025fsf,Stapler,/m/0k1tl,Pen,0.4940961003303528
/m/02rdsp,Office supplies,/m/02d9qx,Whiteboard,/m/02ddwp,Pencil sharpener,0.411668062210083
/m/02rdsp,Office supplies,/m/02d9qx,Whiteboard,/m/02fh7f,Eraser,0.4659159779548645
/m/02rdsp,Office supplies,/m/02d9qx,Whiteboard,/m/02xqq,Fax,0.4544033110141754
/m/02rdsp,Office supplies,/m/02d9qx,Whiteboard,/m/03m3vtv,Adhesive tape,0.45415592193603516
/m/02rdsp,Office supplies,/m/02d9qx,Whiteboard,/m/04zwwv,Ring binder,0.4505036473274231
/m/02rdsp,Office supplies,/m/02d9qx,Whiteboard,/m/05676x,Pencil case,0.4217046797275543
/m/02rdsp,Office supplies,/m/02d9qx,Whiteboard,/m/05gqfk,Plastic bag,0.45873042941093445
/m/02rdsp,Office supplies,/m/02d9qx,Whiteboard,/m/080n7g,Paper cutter,0.5070470571517944
/m/02rdsp,Office supplies,/m/02d9qx,Whiteboard,/m/09gtd,Toilet paper,0.530310332775116
/m/02rdsp,Office supplies,/m/02d9qx,Whiteboard,/m/0frqm,Envelope,0.5065134167671204
/m/02rdsp,Office supplies,/m/02d9qx,Whiteboard,/m/0k1tl,Pen,0.5024130940437317
/m/02rdsp,Office supplies,/m/02ddwp,Pencil sharpener,/m/02fh7f,Eraser,0.597187340259552
/m/02rdsp,Office supplies,/m/02ddwp,Pencil sharpener,/m/02xqq,Fax,0.44806012511253357
/m/02rdsp,Office supplies,/m/02ddwp,Pencil sharpener,/m/03m3vtv,Adhesive tape,0.5256377458572388
/m/02rdsp,Office supplies,/m/02ddwp,Pencil sharpener,/m/04zwwv,Ring binder,0.46807435154914856
/m/02rdsp,Office supplies,/m/02ddwp,Pencil sharpener,/m/05676x,Pencil case,0.690211296081543
/m/02rdsp,Office supplies,/m/02ddwp,Pencil sharpener,/m/05gqfk,Plastic bag,0.44893309473991394
/m/02rdsp,Office supplies,/m/02ddwp,Pencil sharpener,/m/080n7g,Paper cutter,0.6252793669700623
/m/02rdsp,Office supplies,/m/02ddwp,Pencil sharpener,/m/09gtd,Toilet paper,0.4710036516189575
/m/02rdsp,Office supplies,/m/02ddwp,Pencil sharpener,/m/0frqm,Envelope,0.4171341061592102
/m/02rdsp,Office supplies,/m/02ddwp,Pencil sharpener,/m/0k1tl,Pen,0.6042604446411133
/m/02rdsp,Office supplies,/m/02fh7f,Eraser,/m/02xqq,Fax,0.47727829217910767
/m/02rdsp,Office supplies,/m/02fh7f,Eraser,/m/03m3vtv,Adhesive tape,0.5405634045600891
/m/02rdsp,Office supplies,/m/02fh7f,Eraser,/m/04zwwv,Ring binder,0.44345414638519287
/m/02rdsp,Office supplies,/m/02fh7f,Eraser,/m/05676x,Pencil case,0.513658881187439
/m/02rdsp,Office supplies,/m/02fh7f,Eraser,/m/05gqfk,Plastic bag,0.44496679306030273
/m/02rdsp,Office supplies,/m/02fh7f,Eraser,/m/080n7g,Paper cutter,0.6044908165931702
/m/02rdsp,Office supplies,/m/02fh7f,Eraser,/m/09gtd,Toilet paper,0.5029909610748291
/m/02rdsp,Office supplies,/m/02fh7f,Eraser,/m/0frqm,Envelope,0.5106521844863892
/m/02rdsp,Office supplies,/m/02fh7f,Eraser,/m/0k1tl,Pen,0.5555856227874756
/m/02rdsp,Office supplies,/m/02xqq,Fax,/m/03m3vtv,Adhesive tape,0.5307139158248901
/m/02rdsp,Office supplies,/m/02xqq,Fax,/m/04zwwv,Ring binder,0.46489429473876953
/m/02rdsp,Office supplies,/m/02xqq,Fax,/m/05676x,Pencil case,0.46678635478019714
/m/02rdsp,Office supplies,/m/02xqq,Fax,/m/05gqfk,Plastic bag,0.4338896572589874
/m/02rdsp,Office supplies,/m/02xqq,Fax,/m/080n7g,Paper cutter,0.5190057754516602
/m/02rdsp,Office supplies,/m/02xqq,Fax,/m/09gtd,Toilet paper,0.4714980125427246
/m/02rdsp,Office supplies,/m/02xqq,Fax,/m/0frqm,Envelope,0.5190674662590027
/m/02rdsp,Office supplies,/m/02xqq,Fax,/m/0k1tl,Pen,0.511400580406189
/m/02rdsp,Office supplies,/m/03m3vtv,Adhesive tape,/m/04zwwv,Ring binder,0.5686337947845459
/m/02rdsp,Office supplies,/m/03m3vtv,Adhesive tape,/m/05676x,Pencil case,0.5408229827880859
/m/02rdsp,Office supplies,/m/03m3vtv,Adhesive tape,/m/05gqfk,Plastic bag,0.5582948327064514
/m/02rdsp,Office supplies,/m/03m3vtv,Adhesive tape,/m/080n7g,Paper cutter,0.5611813068389893
/m/02rdsp,Office supplies,/m/03m3vtv,Adhesive tape,/m/09gtd,Toilet paper,0.6272792220115662
/m/02rdsp,Office supplies,/m/03m3vtv,Adhesive tape,/m/0frqm,Envelope,0.5443860292434692
/m/02rdsp,Office supplies,/m/03m3vtv,Adhesive tape,/m/0k1tl,Pen,0.5132315158843994
/m/02rdsp,Office supplies,/m/04zwwv,Ring binder,/m/05676x,Pencil case,0.45243293046951294
/m/02rdsp,Office supplies,/m/04zwwv,Ring binder,/m/05gqfk,Plastic bag,0.498787522315979
/m/02rdsp,Office supplies,/m/04zwwv,Ring binder,/m/080n7g,Paper cutter,0.4965938329696655
/m/02rdsp,Office supplies,/m/04zwwv,Ring binder,/m/09gtd,Toilet paper,0.4606291949748993
/m/02rdsp,Office supplies,/m/04zwwv,Ring binder,/m/0frqm,Envelope,0.45617175102233887
/m/02rdsp,Office supplies,/m/04zwwv,Ring binder,/m/0k1tl,Pen,0.44099724292755127
/m/02rdsp,Office supplies,/m/05676x,Pencil case,/m/05gqfk,Plastic bag,0.5839499235153198
/m/02rdsp,Office supplies,/m/05676x,Pencil case,/m/080n7g,Paper cutter,0.5491904020309448
/m/02rdsp,Office supplies,/m/05676x,Pencil case,/m/09gtd,Toilet paper,0.512660801410675
/m/02rdsp,Office supplies,/m/05676x,Pencil case,/m/0frqm,Envelope,0.51030033826828
/m/02rdsp,Office supplies,/m/05676x,Pencil case,/m/0k1tl,Pen,0.6585997343063354
/m/02rdsp,Office supplies,/m/05gqfk,Plastic bag,/m/080n7g,Paper cutter,0.5399433374404907
/m/02rdsp,Office supplies,/m/05gqfk,Plastic bag,/m/09gtd,Toilet paper,0.6301233768463135
/m/02rdsp,Office supplies,/m/05gqfk,Plastic bag,/m/0frqm,Envelope,0.5128399729728699
/m/02rdsp,Office supplies,/m/05gqfk,Plastic bag,/m/0k1tl,Pen,0.492470383644104
/m/02rdsp,Office supplies,/m/080n7g,Paper cutter,/m/09gtd,Toilet paper,0.6948225498199463
/m/02rdsp,Office supplies,/m/080n7g,Paper cutter,/m/0frqm,Envelope,0.46619051694869995
/m/02rdsp,Office supplies,/m/080n7g,Paper cutter,/m/0k1tl,Pen,0.5022503733634949
/m/02rdsp,Office supplies,/m/09gtd,Toilet paper,/m/0frqm,Envelope,0.4585570991039276
/m/02rdsp,Office supplies,/m/09gtd,Toilet paper,/m/0k1tl,Pen,0.4790306091308594
/m/02rdsp,Office supplies,/m/0frqm,Envelope,/m/0k1tl,Pen,0.5152083039283752
/m/03hlz0c,Kitchen utensil,/m/01_5g,Chopsticks,/m/027rl48,Ladle,0.3827231228351593
/m/03hlz0c,Kitchen utensil,/m/01_5g,Chopsticks,/m/02d1br,Spatula,0.534273624420166
/m/03hlz0c,Kitchen utensil,/m/01_5g,Chopsticks,/m/02mqfb,Can opener,0.3430207371711731
/m/03hlz0c,Kitchen utensil,/m/01_5g,Chopsticks,/m/02pdsw,Cutting board,0.5807355642318726
/m/03hlz0c,Kitchen utensil,/m/01_5g,Chopsticks,/m/02vwcm,Whisk,0.5894169807434082
/m/03hlz0c,Kitchen utensil,/m/01_5g,Chopsticks,/m/03v5tg,Drinking straw,0.5059287548065186
/m/03hlz0c,Kitchen utensil,/m/01_5g,Chopsticks,/m/04ctx,Knife,0.5629638433456421
/m/03hlz0c,Kitchen utensil,/m/01_5g,Chopsticks,/m/04f5ws,Bottle opener,0.45563822984695435
/m/03hlz0c,Kitchen utensil,/m/01_5g,Chopsticks,/m/07v9_z,Measuring cup,0.4635271430015564
/m/03hlz0c,Kitchen utensil,/m/01_5g,Chopsticks,/m/08ks85,Pizza cutter,0.4938634932041168
/m/03hlz0c,Kitchen utensil,/m/01_5g,Chopsticks,/m/0cmx8,Spoon,0.5611612200737
/m/03hlz0c,Kitchen utensil,/m/01_5g,Chopsticks,/m/0dt3t,Fork,0.533470630645752
/m/03hlz0c,Kitchen utensil,/m/027rl48,Ladle,/m/02d1br,Spatula,0.4362073540687561
/m/03hlz0c,Kitchen utensil,/m/027rl48,Ladle,/m/02mqfb,Can opener,0.3343842625617981
/m/03hlz0c,Kitchen utensil,/m/027rl48,Ladle,/m/02pdsw,Cutting board,0.3805309534072876
/m/03hlz0c,Kitchen utensil,/m/027rl48,Ladle,/m/02vwcm,Whisk,0.4147111177444458
/m/03hlz0c,Kitchen utensil,/m/027rl48,Ladle,/m/03v5tg,Drinking straw,0.3460529148578644
/m/03hlz0c,Kitchen utensil,/m/027rl48,Ladle,/m/04ctx,Knife,0.44656431674957275
/m/03hlz0c,Kitchen utensil,/m/027rl48,Ladle,/m/04f5ws,Bottle opener,0.4107804000377655
/m/03hlz0c,Kitchen utensil,/m/027rl48,Ladle,/m/07v9_z,Measuring cup,0.357065349817276
/m/03hlz0c,Kitchen utensil,/m/027rl48,Ladle,/m/08ks85,Pizza cutter,0.34651538729667664
/m/03hlz0c,Kitchen utensil,/m/027rl48,Ladle,/m/0cmx8,Spoon,0.3759881556034088
/m/03hlz0c,Kitchen utensil,/m/027rl48,Ladle,/m/0dt3t,Fork,0.45032525062561035
/m/03hlz0c,Kitchen utensil,/m/02d1br,Spatula,/m/02mqfb,Can opener,0.35811859369277954
/m/03hlz0c,Kitchen utensil,/m/02d1br,Spatula,/m/02pdsw,Cutting board,0.5927632451057434
/m/03hlz0c,Kitchen utensil,/m/02d1br,Spatula,/m/02vwcm,Whisk,0.44070887565612793
/m/03hlz0c,Kitchen utensil,/m/02d1br,Spatula,/m/03v5tg,Drinking straw,0.5228811502456665
/m/03hlz0c,Kitchen utensil,/m/02d1br,Spatula,/m/04ctx,Knife,0.6162630915641785
/m/03hlz0c,Kitchen utensil,/m/02d1br,Spatula,/m/04f5ws,Bottle opener,0.5111085176467896
/m/03hlz0c,Kitchen utensil,/m/02d1br,Spatula,/m/07v9_z,Measuring cup,0.5046277046203613
/m/03hlz0c,Kitchen utensil,/m/02d1br,Spatula,/m/08ks85,Pizza cutter,0.5649805068969727
/m/03hlz0c,Kitchen utensil,/m/02d1br,Spatula,/m/0cmx8,Spoon,0.658685564994812
/m/03hlz0c,Kitchen utensil,/m/02d1br,Spatula,/m/0dt3t,Fork,0.5256895422935486
/m/03hlz0c,Kitchen utensil,/m/02mqfb,Can opener,/m/02pdsw,Cutting board,0.40956252813339233
/m/03hlz0c,Kitchen utensil,/m/02mqfb,Can opener,/m/02vwcm,Whisk,0.33997446298599243
/m/03hlz0c,Kitchen utensil,/m/02mqfb,Can opener,/m/03v5tg,Drinking straw,0.39345306158065796
/m/03hlz0c,Kitchen utensil,/m/02mqfb,Can opener,/m/04ctx,Knife,0.37668532133102417
/m/03hlz0c,Kitchen utensil,/m/02mqfb,Can opener,/m/04f5ws,Bottle opener,0.6559803485870361
/m/03hlz0c,Kitchen utensil,/m/02mqfb,Can opener,/m/07v9_z,Measuring cup,0.41345587372779846
/m/03hlz0c,Kitchen utensil,/m/02mqfb,Can opener,/m/08ks85,Pizza cutter,0.4231484532356262
/m/03hlz0c,Kitchen utensil,/m/02mqfb,Can opener,/m/0cmx8,Spoon,0.36197012662887573
/m/03hlz0c,Kitchen utensil,/m/02mqfb,Can opener,/m/0dt3t,Fork,0.3278738558292389
/m/03hlz0c,Kitchen utensil,/m/02pdsw,Cutting board,/m/02vwcm,Whisk,0.46279481053352356
/m/03hlz0c,Kitchen utensil,/m/02pdsw,Cutting board,/m/03v5tg,Drinking straw,0.571045994758606
/m/03hlz0c,Kitchen utensil,/m/02pdsw,Cutting board,/m/04ctx,Knife,0.6022597551345825
/m/03hlz0c,Kitchen utensil,/m/02pdsw,Cutting board,/m/04f5ws,Bottle opener,0.5149754881858826
/m/03hlz0c,Kitchen utensil,/m/02pdsw,Cutting board,/m/07v9_z,Measuring cup,0.622795581817627
/m/03hlz0c,Kitchen utensil,/m/02pdsw,Cutting board,/m/08ks85,Pizza cutter,0.7128597497940063
/m/03hlz0c,Kitchen utensil,/m/02pdsw,Cutting board,/m/0cmx8,Spoon,0.5581264495849609
/m/03hlz0c,Kitchen utensil,/m/02pdsw,Cutting board,/m/0dt3t,Fork,0.5371288061141968
/m/03hlz0c,Kitchen utensil,/m/02vwcm,Whisk,/m/03v5tg,Drinking straw,0.5051395297050476
/m/03hlz0c,Kitchen utensil,/m/02vwcm,Whisk,/m/04ctx,Knife,0.5181710720062256
/m/03hlz0c,Kitchen utensil,/m/02vwcm,Whisk,/m/04f5ws,Bottle opener,0.4528830647468567
/m/03hlz0c,Kitchen utensil,/m/02vwcm,Whisk,/m/07v9_z,Measuring cup,0.4332340359687805
/m/03hlz0c,Kitchen utensil,/m/02vwcm,Whisk,/m/08ks85,Pizza cutter,0.38531339168548584
/m/03hlz0c,Kitchen utensil,/m/02vwcm,Whisk,/m/0cmx8,Spoon,0.518818736076355
/m/03hlz0c,Kitchen utensil,/m/02vwcm,Whisk,/m/0dt3t,Fork,0.5219354629516602
/m/03hlz0c,Kitchen utensil,/m/03v5tg,Drinking straw,/m/04ctx,Knife,0.48828089237213135
/m/03hlz0c,Kitchen utensil,/m/03v5tg,Drinking straw,/m/04f5ws,Bottle opener,0.5888152122497559
/m/03hlz0c,Kitchen utensil,/m/03v5tg,Drinking straw,/m/07v9_z,Measuring cup,0.6425439119338989
/m/03hlz0c,Kitchen utensil,/m/03v5tg,Drinking straw,/m/08ks85,Pizza cutter,0.46836212277412415
/m/03hlz0c,Kitchen utensil,/m/03v5tg,Drinking straw,/m/0cmx8,Spoon,0.5665377974510193
/m/03hlz0c,Kitchen utensil,/m/03v5tg,Drinking straw,/m/0dt3t,Fork,0.4547363817691803
/m/03hlz0c,Kitchen utensil,/m/04ctx,Knife,/m/04f5ws,Bottle opener,0.4477223753929138
/m/03hlz0c,Kitchen utensil,/m/04ctx,Knife,/m/07v9_z,Measuring cup,0.43411126732826233
/m/03hlz0c,Kitchen utensil,/m/04ctx,Knife,/m/08ks85,Pizza cutter,0.5298959016799927
/m/03hlz0c,Kitchen utensil,/m/04ctx,Knife,/m/0cmx8,Spoon,0.6315356492996216
/m/03hlz0c,Kitchen utensil,/m/04ctx,Knife,/m/0dt3t,Fork,0.5951507687568665
/m/03hlz0c,Kitchen utensil,/m/04f5ws,Bottle opener,/m/07v9_z,Measuring cup,0.5932033061981201
/m/03hlz0c,Kitchen utensil,/m/04f5ws,Bottle opener,/m/08ks85,Pizza cutter,0.4821409285068512
/m/03hlz0c,Kitchen utensil,/m/04f5ws,Bottle opener,/m/0cmx8,Spoon,0.4914284646511078
/m/03hlz0c,Kitchen utensil,/m/04f5ws,Bottle opener,/m/0dt3t,Fork,0.4051769971847534
/m/03hlz0c,Kitchen utensil,/m/07v9_z,Measuring cup,/m/08ks85,Pizza cutter,0.5933753252029419
/m/03hlz0c,Kitchen utensil,/m/07v9_z,Measuring cup,/m/0cmx8,Spoon,0.48998886346817017
/m/03hlz0c,Kitchen utensil,/m/07v9_z,Measuring cup,/m/0dt3t,Fork,0.43223536014556885
/m/03hlz0c,Kitchen utensil,/m/08ks85,Pizza cutter,/m/0cmx8,Spoon,0.44080230593681335
/m/03hlz0c,Kitchen utensil,/m/08ks85,Pizza cutter,/m/0dt3t,Fork,0.40605801343917847
/m/03hlz0c,Kitchen utensil,/m/0cmx8,Spoon,/m/0dt3t,Fork,0.536687970161438
/m/04brg2,Tableware,/m/01_5g,Chopsticks,/m/01fh4r,Teapot,0.46170705556869507
/m/04brg2,Tableware,/m/01_5g,Chopsticks,/m/02jvh9,Mug,0.4619941711425781
/m/04brg2,Tableware,/m/01_5g,Chopsticks,/m/02p5f1q,Coffee cup,0.4744085967540741
/m/04brg2,Tableware,/m/01_5g,Chopsticks,/m/02x8cch,Salt and pepper shakers,0.5163743495941162
/m/04brg2,Tableware,/m/01_5g,Chopsticks,/m/03hj559,Mixing bowl,0.5315917134284973
/m/04brg2,Tableware,/m/01_5g,Chopsticks,/m/03q5c7,Saucer,0.5023730397224426
/m/04brg2,Tableware,/m/01_5g,Chopsticks,/m/0440zs,Cocktail shaker,0.4516597390174866
/m/04brg2,Tableware,/m/01_5g,Chopsticks,/m/04dr76w,Bottle,0.5308898687362671
/m/04brg2,Tableware,/m/01_5g,Chopsticks,/m/04kkgm,Bowl,0.4614436626434326
/m/04brg2,Tableware,/m/01_5g,Chopsticks,/m/050gv4,Plate,0.522628128528595
/m/04brg2,Tableware,/m/01_5g,Chopsticks,/m/054fyh,Pitcher (Container),0.39679306745529175
/m/04brg2,Tableware,/m/01_5g,Chopsticks,/m/058qzx,Kitchen knife,0.5278684496879578
/m/04brg2,Tableware,/m/01_5g,Chopsticks,/m/08hvt4,Jug,0.4227125942707062
/m/04brg2,Tableware,/m/01_5g,Chopsticks,/m/099ssp,Platter,0.3983442485332489
/m/04brg2,Tableware,/m/01_5g,Chopsticks,/m/09tvcd,Wine glass,0.41232049465179443
/m/04brg2,Tableware,/m/01_5g,Chopsticks,/m/0cmx8,Spoon,0.5611612200737
/m/04brg2,Tableware,/m/01_5g,Chopsticks,/m/0dt3t,Fork,0.533470630645752
/m/04brg2,Tableware,/m/01_5g,Chopsticks,/m/0h8n27j,Serving tray,0.48393121361732483
/m/04brg2,Tableware,/m/01_5g,Chopsticks,/m/0h8n6ft,Cake stand,0.5075404047966003
/m/04brg2,Tableware,/m/01fh4r,Teapot,/m/02jvh9,Mug,0.4859466552734375
/m/04brg2,Tableware,/m/01fh4r,Teapot,/m/02p5f1q,Coffee cup,0.6099929809570312
/m/04brg2,Tableware,/m/01fh4r,Teapot,/m/02x8cch,Salt and pepper shakers,0.42932796478271484
/m/04brg2,Tableware,/m/01fh4r,Teapot,/m/03hj559,Mixing bowl,0.5208978652954102
/m/04brg2,Tableware,/m/01fh4r,Teapot,/m/03q5c7,Saucer,0.47748836874961853
/m/04brg2,Tableware,/m/01fh4r,Teapot,/m/0440zs,Cocktail shaker,0.4600980877876282
/m/04brg2,Tableware,/m/01fh4r,Teapot,/m/04dr76w,Bottle,0.5451957583427429
/m/04brg2,Tableware,/m/01fh4r,Teapot,/m/04kkgm,Bowl,0.44992631673812866
/m/04brg2,Tableware,/m/01fh4r,Teapot,/m/050gv4,Plate,0.5549930334091187
/m/04brg2,Tableware,/m/01fh4r,Teapot,/m/054fyh,Pitcher (Container),0.3306070864200592
/m/04brg2,Tableware,/m/01fh4r,Teapot,/m/058qzx,Kitchen knife,0.4689495861530304
/m/04brg2,Tableware,/m/01fh4r,Teapot,/m/08hvt4,Jug,0.4356432557106018
/m/04brg2,Tableware,/m/01fh4r,Teapot,/m/099ssp,Platter,0.45611950755119324
/m/04brg2,Tableware,/m/01fh4r,Teapot,/m/09tvcd,Wine glass,0.4867601990699768
/m/04brg2,Tableware,/m/01fh4r,Teapot,/m/0cmx8,Spoon,0.5513611435890198
/m/04brg2,Tableware,/m/01fh4r,Teapot,/m/0dt3t,Fork,0.47840505838394165
/m/04brg2,Tableware,/m/01fh4r,Teapot,/m/0h8n27j,Serving tray,0.4834132790565491
/m/04brg2,Tableware,/m/01fh4r,Teapot,/m/0h8n6ft,Cake stand,0.4239848852157593
/m/04brg2,Tableware,/m/02jvh9,Mug,/m/02p5f1q,Coffee cup,0.5465325713157654
/m/04brg2,Tableware,/m/02jvh9,Mug,/m/02x8cch,Salt and pepper shakers,0.3953676223754883
/m/04brg2,Tableware,/m/02jvh9,Mug,/m/03hj559,Mixing bowl,0.5400766730308533
/m/04brg2,Tableware,/m/02jvh9,Mug,/m/03q5c7,Saucer,0.44451403617858887
/m/04brg2,Tableware,/m/02jvh9,Mug,/m/0440zs,Cocktail shaker,0.4209861159324646
/m/04brg2,Tableware,/m/02jvh9,Mug,/m/04dr76w,Bottle,0.494737446308136
/m/04brg2,Tableware,/m/02jvh9,Mug,/m/04kkgm,Bowl,0.5084443688392639
/m/04brg2,Tableware,/m/02jvh9,Mug,/m/050gv4,Plate,0.5013769865036011
/m/04brg2,Tableware,/m/02jvh9,Mug,/m/054fyh,Pitcher (Container),0.36647218465805054
/m/04brg2,Tableware,/m/02jvh9,Mug,/m/058qzx,Kitchen knife,0.4813694357872009
/m/04brg2,Tableware,/m/02jvh9,Mug,/m/08hvt4,Jug,0.6004540920257568
/m/04brg2,Tableware,/m/02jvh9,Mug,/m/099ssp,Platter,0.3700575828552246
/m/04brg2,Tableware,/m/02jvh9,Mug,/m/09tvcd,Wine glass,0.512871503829956
/m/04brg2,Tableware,/m/02jvh9,Mug,/m/0cmx8,Spoon,0.5112941265106201
/m/04brg2,Tableware,/m/02jvh9,Mug,/m/0dt3t,Fork,0.44607359170913696
/m/04brg2,Tableware,/m/02jvh9,Mug,/m/0h8n27j,Serving tray,0.45883476734161377
/m/04brg2,Tableware,/m/02jvh9,Mug,/m/0h8n6ft,Cake stand,0.47869038581848145
/m/04brg2,Tableware,/m/02p5f1q,Coffee cup,/m/02x8cch,Salt and pepper shakers,0.4972694516181946
/m/04brg2,Tableware,/m/02p5f1q,Coffee cup,/m/03hj559,Mixing bowl,0.5994157791137695
/m/04brg2,Tableware,/m/02p5f1q,Coffee cup,/m/03q5c7,Saucer,0.46040380001068115
/m/04brg2,Tableware,/m/02p5f1q,Coffee cup,/m/0440zs,Cocktail shaker,0.6215715408325195
/m/04brg2,Tableware,/m/02p5f1q,Coffee cup,/m/04dr76w,Bottle,0.5287632942199707
/m/04brg2,Tableware,/m/02p5f1q,Coffee cup,/m/04kkgm,Bowl,0.4622814655303955
/m/04brg2,Tableware,/m/02p5f1q,Coffee cup,/m/050gv4,Plate,0.5440770387649536
/m/04brg2,Tableware,/m/02p5f1q,Coffee cup,/m/054fyh,Pitcher (Container),0.4429474472999573
/m/04brg2,Tableware,/m/02p5f1q,Coffee cup,/m/058qzx,Kitchen knife,0.6237424612045288
/m/04brg2,Tableware,/m/02p5f1q,Coffee cup,/m/08hvt4,Jug,0.43119508028030396
/m/04brg2,Tableware,/m/02p5f1q,Coffee cup,/m/099ssp,Platter,0.4206068515777588
/m/04brg2,Tableware,/m/02p5f1q,Coffee cup,/m/09tvcd,Wine glass,0.5917218327522278
/m/04brg2,Tableware,/m/02p5f1q,Coffee cup,/m/0cmx8,Spoon,0.5086581707000732
/m/04brg2,Tableware,/m/02p5f1q,Coffee cup,/m/0dt3t,Fork,0.4740026891231537
/m/04brg2,Tableware,/m/02p5f1q,Coffee cup,/m/0h8n27j,Serving tray,0.5932903289794922
/m/04brg2,Tableware,/m/02p5f1q,Coffee cup,/m/0h8n6ft,Cake stand,0.6180100440979004
/m/04brg2,Tableware,/m/02x8cch,Salt and pepper shakers,/m/03hj559,Mixing bowl,0.6014732122421265
/m/04brg2,Tableware,/m/02x8cch,Salt and pepper shakers,/m/03q5c7,Saucer,0.5294779539108276
/m/04brg2,Tableware,/m/02x8cch,Salt and pepper shakers,/m/0440zs,Cocktail shaker,0.6348883509635925
/m/04brg2,Tableware,/m/02x8cch,Salt and pepper shakers,/m/04dr76w,Bottle,0.4529479444026947
/m/04brg2,Tableware,/m/02x8cch,Salt and pepper shakers,/m/04kkgm,Bowl,0.3672577738761902
/m/04brg2,Tableware,/m/02x8cch,Salt and pepper shakers,/m/050gv4,Plate,0.4674612879753113
/m/04brg2,Tableware,/m/02x8cch,Salt and pepper shakers,/m/054fyh,Pitcher (Container),0.45274314284324646
/m/04brg2,Tableware,/m/02x8cch,Salt and pepper shakers,/m/058qzx,Kitchen knife,0.5636985301971436
/m/04brg2,Tableware,/m/02x8cch,Salt and pepper shakers,/m/08hvt4,Jug,0.3519444465637207
/m/04brg2,Tableware,/m/02x8cch,Salt and pepper shakers,/m/099ssp,Platter,0.4376826882362366
/m/04brg2,Tableware,/m/02x8cch,Salt and pepper shakers,/m/09tvcd,Wine glass,0.5076331496238708
/m/04brg2,Tableware,/m/02x8cch,Salt and pepper shakers,/m/0cmx8,Spoon,0.5313630700111389
/m/04brg2,Tableware,/m/02x8cch,Salt and pepper shakers,/m/0dt3t,Fork,0.43299031257629395
/m/04brg2,Tableware,/m/02x8cch,Salt and pepper shakers,/m/0h8n27j,Serving tray,0.5563671588897705
/m/04brg2,Tableware,/m/02x8cch,Salt and pepper shakers,/m/0h8n6ft,Cake stand,0.46671706438064575
/m/04brg2,Tableware,/m/03hj559,Mixing bowl,/m/03q5c7,Saucer,0.46961861848831177
/m/04brg2,Tableware,/m/03hj559,Mixing bowl,/m/0440zs,Cocktail shaker,0.6151630878448486
/m/04brg2,Tableware,/m/03hj559,Mixing bowl,/m/04dr76w,Bottle,0.5491451025009155
/m/04brg2,Tableware,/m/03hj559,Mixing bowl,/m/04kkgm,Bowl,0.7159382104873657
/m/04brg2,Tableware,/m/03hj559,Mixing bowl,/m/050gv4,Plate,0.5450942516326904
/m/04brg2,Tableware,/m/03hj559,Mixing bowl,/m/054fyh,Pitcher (Container),0.5398861169815063
/m/04brg2,Tableware,/m/03hj559,Mixing bowl,/m/058qzx,Kitchen knife,0.5876280069351196
/m/04brg2,Tableware,/m/03hj559,Mixing bowl,/m/08hvt4,Jug,0.4341748058795929
/m/04brg2,Tableware,/m/03hj559,Mixing bowl,/m/099ssp,Platter,0.4320750832557678
/m/04brg2,Tableware,/m/03hj559,Mixing bowl,/m/09tvcd,Wine glass,0.574705958366394
/m/04brg2,Tableware,/m/03hj559,Mixing bowl,/m/0cmx8,Spoon,0.5259881615638733
/m/04brg2,Tableware,/m/03hj559,Mixing bowl,/m/0dt3t,Fork,0.48206794261932373
/m/04brg2,Tableware,/m/03hj559,Mixing bowl,/m/0h8n27j,Serving tray,0.644160270690918
/m/04brg2,Tableware,/m/03hj559,Mixing bowl,/m/0h8n6ft,Cake stand,0.5421466827392578
/m/04brg2,Tableware,/m/03q5c7,Saucer,/m/0440zs,Cocktail shaker,0.5347740054130554
/m/04brg2,Tableware,/m/03q5c7,Saucer,/m/04dr76w,Bottle,0.48002851009368896
/m/04brg2,Tableware,/m/03q5c7,Saucer,/m/04kkgm,Bowl,0.4036564826965332
/m/04brg2,Tableware,/m/03q5c7,Saucer,/m/050gv4,Plate,0.4997197687625885
/m/04brg2,Tableware,/m/03q5c7,Saucer,/m/054fyh,Pitcher (Container),0.4704708755016327
/m/04brg2,Tableware,/m/03q5c7,Saucer,/m/058qzx,Kitchen knife,0.4450133740901947
/m/04brg2,Tableware,/m/03q5c7,Saucer,/m/08hvt4,Jug,0.4853787124156952
/m/04brg2,Tableware,/m/03q5c7,Saucer,/m/099ssp,Platter,0.5056718587875366
/m/04brg2,Tableware,/m/03q5c7,Saucer,/m/09tvcd,Wine glass,0.428194135427475
/m/04brg2,Tableware,/m/03q5c7,Saucer,/m/0cmx8,Spoon,0.5687565803527832
