CategoryLabelName,CategoryTextName,LabelName,TextName,Top1Name,Top1Cosine,Top2Name,Top2Cosine,Top3Name,Top3Cosine,Top4Name,Top4Cosine,Top5Name,Top5Cosine
/m/011q46kg,Container,/m/07kng9,Picnic basket,Waste container,0.6143009662628174,Tin can,0.5918759107589722,Bottle,0.548839807510376,Barrel,0.5333048701286316,Beaker,0.45908820629119873
/m/011q46kg,Container,/m/08hvt4,Jug,Barrel,0.4648358225822449,Waste container,0.45086929202079773,Beaker,0.4341144561767578,Tin can,0.4196355938911438,Flowerpot,0.407304048538208
/m/011q46kg,Container,/m/0bjyj5,Waste container,Picnic basket,0.6143009662628174,Tin can,0.5841047167778015,Barrel,0.54754638671875,Bottle,0.5424944758415222,Beaker,0.4876962900161743
/m/011q46kg,Container,/m/0d20w4,Beaker,Bottle,0.5618994832038879,Barrel,0.5237001180648804,Waste container,0.48769626021385193,Picnic basket,0.45908820629119873,Tin can,0.457956999540329
/m/011q46kg,Container,/m/0fm3zh,Flowerpot,Bottle,0.516431450843811,Barrel,0.44665417075157166,Picnic basket,0.4418463110923767,Beaker,0.43963193893432617,Tin can,0.42855095863342285
/m/03hlz0c,Kitchen utensil,/m/01_5g,Chopsticks,Whisk,0.5894169807434082,Cutting board,0.5807355642318726,Knife,0.5629638433456421,Spoon,0.5611612200737,Spatula,0.534273624420166
/m/03hlz0c,Kitchen utensil,/m/027rl48,Ladle,Fork,0.45032525062561035,Knife,0.44656431674957275,Spatula,0.4362073540687561,Whisk,0.4147111177444458,Bottle opener,0.4107804000377655
/m/03hlz0c,Kitchen utensil,/m/02d1br,Spatula,Spoon,0.658685564994812,Knife,0.6162630915641785,Cutting board,0.5927632451057434,Pizza cutter,0.5649805068969727,Chopsticks,0.534273624420166
/m/03hlz0c,Kitchen utensil,/m/02mqfb,Can opener,Bottle opener,0.6559803485870361,Pizza cutter,0.4231484532356262,Measuring cup,0.41345587372779846,Cutting board,0.40956252813339233,Drinking straw,0.39345306158065796
/m/03hlz0c,Kitchen utensil,/m/02pdsw,Cutting board,Pizza cutter,0.7128597497940063,Measuring cup,0.622795581817627,Knife,0.6022597551345825,Spatula,0.5927632451057434,Chopsticks,0.5807355642318726
/m/03hlz0c,Kitchen utensil,/m/02vwcm,Whisk,Chopsticks,0.5894169807434082,Fork,0.5219354629516602,Spoon,0.518818736076355,Knife,0.5181710720062256,Drinking straw,0.5051395297050476
/m/03hlz0c,Kitchen utensil,/m/03v5tg,Drinking straw,Measuring cup,0.6425439119338989,Bottle opener,0.5888152122497559,Cutting board,0.571045994758606,Spoon,0.5665377974510193,Spatula,0.5228811502456665
/m/03hlz0c,Kitchen utensil,/m/04ctx,Knife,Spoon,0.6315356492996216,Spatula,0.6162630915641785,Cutting board,0.6022597551345825,Fork,0.5951507687568665,Chopsticks,0.5629638433456421
/m/03hlz0c,Kitchen utensil,/m/04f5ws,Bottle opener,Can opener,0.6559803485870361,Measuring cup,0.5932033061981201,Drinking straw,0.5888152122497559,Cutting board,0.5149754881858826,Spatula,0.5111085176467896
/m/03hlz0c,Kitchen utensil,/m/07v9_z,Measuring cup,Drinking straw,0.6425439119338989,Cutting board,0.622795581817627,Pizza cutter,0.5933753252029419,Bottle opener,0.5932033061981201,Spatula,0.5046277046203613
/m/03hlz0c,Kitchen utensil,/m/08ks85,Pizza cutter,Cutting board,0.7128597497940063,Measuring cup,0.5933753252029419,Spatula,0.5649805068969727,Knife,0.5298959016799927,Chopsticks,0.4938634932041168
/m/03hlz0c,Kitchen utensil,/m/0cmx8,Spoon,Spatula,0.658685564994812,Knife,0.6315356492996216,Drinking straw,0.5665377974510193,Chopsticks,0.5611612200737,Cutting board,0.5581264495849609
/m/03hlz0c,Kitchen utensil,/m/0dt3t,Fork,Knife,0.5951507687568665,Cutting board,0.5371288061141968,Spoon,0.536687970161438,Chopsticks,0.5334706902503967,Spatula,0.5256895422935486
/m/083kb,Weapon,/m/01g3x7,Bow and arrow,Sword,0.5909028053283691,Knife,0.5824260711669922,Rifle,0.5755538940429688,Handgun,0.5596375465393066,Dagger,0.5539462566375732
/m/083kb,Weapon,/m/020kz,Cannon,Handgun,0.5725077390670776,Rifle,0.5508286356925964,Shotgun,0.5467870831489563,Knife,0.5442944169044495,Missile,0.5365415811538696
/m/083kb,Weapon,/m/02gzp,Dagger,Handgun,0.667231559753418,Shotgun,0.6311997175216675,Sword,0.6193492412567139,Knife,0.6082232594490051,Rifle,0.5827805995941162
/m/083kb,Weapon,/m/04ctx,Knife,Rifle,0.7112797498703003,Sword,0.687872052192688,Handgun,0.6224523782730103,Dagger,0.6082232594490051,Shotgun,0.6027178764343262
/m/083kb,Weapon,/m/06c54,Rifle,Missile,0.7568845152854919,Shotgun,0.7521101236343384,Handgun,0.727707028388977,Knife,0.7112797498703003,Sword,0.6652723550796509
/m/083kb,Weapon,/m/06nrc,Shotgun,Handgun,0.8213270902633667,Rifle,0.7521101236343384,Missile,0.67472904920578,Sword,0.6394281983375549,Dagger,0.6311997175216675
/m/083kb,Weapon,/m/07cmd,Tank,Rifle,0.5913008451461792,Handgun,0.5897826552391052,Missile,0.5834638476371765,Bomb,0.581813395023346,Shotgun,0.57148277759552
/m/083kb,Weapon,/m/0c2jj,Axe,Rifle,0.6086536645889282,Knife,0.5932436585426331,Missile,0.5746724605560303,Sword,0.5583310723304749,Shotgun,0.5393476486206055
/m/083kb,Weapon,/m/0gxl3,Handgun,Shotgun,0.8213270902633667,Rifle,0.727707028388977,Dagger,0.667231559753418,Sword,0.6353210210800171,Missile,0.6226028203964233
/m/083kb,Weapon,/m/06y5r,Sword,Knife,0.687872052192688,Rifle,0.6652723550796509,Shotgun,0.6394281983375549,Handgun,0.6353210210800171,Dagger,0.6193492412567139
/m/083kb,Weapon,/m/04ylt,Missile,Rifle,0.7568845152854919,Shotgun,0.67472904920578,Bomb,0.6348702907562256,Handgun,0.6226028203964233,Sword,0.5903933048248291
/m/083kb,Weapon,/m/0ct4f,Bomb,Missile,0.6348702907562256,Tank,0.581813395023346,Shotgun,0.5480579137802124,Rifle,0.5418683290481567,Cannon,0.5295127034187317
/m/07cx4,Telephone,/m/050k8,Mobile phone,Corded phone,0.7667375802993774,,,,,,,,
/m/07cx4,Telephone,/m/0h8lkj8,Corded phone,Mobile phone,0.766737699508667,,,,,,,,
/m/02p0tk3,Human body,/m/014sv8,Human eye,Human face,0.8611117601394653,Human head,0.8124302625656128,Human ear,0.7957192063331604,Human hand,0.7937972545623779,Human mouth,0.7870151400566101
/m/02p0tk3,Human body,/m/016m2d,Skull,Human head,0.5749512910842896,Beard,0.5608176589012146,Human face,0.5607813000679016,Human hair,0.5606858730316162,Human hand,0.5467846393585205
/m/02p0tk3,Human body,/m/04hgtk,Human head,Human face,0.8528878688812256,Human eye,0.8124302625656128,Human hair,0.811574399471283,Human hand,0.8002158403396606,Human ear,0.7782652378082275
/m/02p0tk3,Human body,/m/0dzct,Human face,Human eye,0.8611117601394653,Human head,0.8528878688812256,Human hand,0.8269267082214355,Human hair,0.7897839546203613,Human mouth,0.7796488404273987
/m/02p0tk3,Human body,/m/0283dt1,Human mouth,Human nose,0.8081644773483276,Human ear,0.7874248027801514,Human eye,0.7870151400566101,Human face,0.7796488404273987,Human hand,0.7721960544586182
/m/02p0tk3,Human body,/m/039xj_,Human ear,Human eye,0.7957192063331604,Human nose,0.7890058755874634,Human mouth,0.7874248027801514,Human head,0.7782652378082275,Human hand,0.7466323375701904
/m/02p0tk3,Human body,/m/0k0pj,Human nose,Human mouth,0.8081644773483276,Human ear,0.7890058755874634,Human eye,0.7811868786811829,Human face,0.7666444182395935,Human head,0.7533313035964966
/m/02p0tk3,Human body,/m/03q69,Human hair,Human head,0.811574399471283,Human face,0.7897839546203613,Human eye,0.7618584036827087,Human hand,0.7516940236091614,Human ear,0.7360121011734009
/m/02p0tk3,Human body,/m/0k65p,Human hand,Human arm,0.8564349412918091,Human face,0.8269267082214355,Human foot,0.8210285902023315,Human head,0.8002158403396606,Human leg,0.7954400777816772
/m/02p0tk3,Human body,/m/031n1,Human foot,Human leg,0.8986093997955322,Human hand,0.8210285902023315,Human eye,0.7789903283119202,Human face,0.7702865600585938,Human head,0.7503945231437683
/m/02p0tk3,Human body,/m/0dzf4,Human arm,Human hand,0.8564349412918091,Human leg,0.7704825401306152,Human eye,0.7387521266937256,Human face,0.7309244275093079,Human head,0.7285709977149963
/m/02p0tk3,Human body,/m/035r7c,Human leg,Human foot,0.8986093997955322,Human hand,0.7954400777816772,Human arm,0.7704825401306152,Human eye,0.7645174264907837,Human head,0.7642632722854614
/m/02p0tk3,Human body,/m/015h_t,Beard,Human hair,0.649014949798584,Human head,0.5750672221183777,Skull,0.5608177185058594,Human face,0.5470024347305298,Human eye,0.5428915023803711
/m/01_bhs,Fast food,/m/01b9xk,Hot dog,French fries,0.5414127707481384,,,,,,,,
/m/01_bhs,Fast food,/m/02y6n,French fries,Hot dog,0.5414127707481384,,,,,,,,
/m/01ww8y,Snack,/m/01f91_,Pretzel,Popcorn,0.5392280220985413,Cookie,0.4767988324165344,,,,,,
/m/01ww8y,Snack,/m/01hrv5,Popcorn,Cookie,0.6002122163772583,Pretzel,0.5392280220985413,,,,,,
/m/01ww8y,Snack,/m/021mn,Cookie,Popcorn,0.6002123355865479,Pretzel,0.4767988324165344,,,,,,
/m/0270h,Dessert,/m/01tcjp,Muffin,Cookie,0.5577059984207153,Cake,0.5450077056884766,Candy,0.46820926666259766,Ice cream,0.4296361804008484,,
/m/0270h,Dessert,/m/021mn,Cookie,Cake,0.7290719747543335,Candy,0.61341392993927,Ice cream,0.5661839246749878,Muffin,0.5577059984207153,,
/m/0270h,Dessert,/m/0cxn2,Ice cream,Cookie,0.5661839246749878,Cake,0.5592467784881592,Candy,0.518993616104126,Muffin,0.4296361804008484,,
/m/0270h,Dessert,/m/0fszt,Cake,Cookie,0.7290719747543335,Candy,0.6051016449928284,Ice cream,0.5592467784881592,Muffin,0.5450077056884766,,
/m/0270h,Dessert,/m/0gm28,Candy,Cookie,0.61341392993927,Cake,0.6051016449928284,Ice cream,0.518993616104126,Muffin,0.46820926666259766,,
/m/02xwb,Fruit,/m/014j1m,Apple,Pineapple,0.6748524308204651,Banana,0.5729882717132568,Mango,0.5614204406738281,Pomegranate,0.5502440333366394,Watermelon,0.5437192916870117
/m/02xwb,Fruit,/m/0388q,Grape,Grapefruit,0.8059567213058472,Pear,0.6564241647720337,Pineapple,0.6439951658248901,Peach,0.6241708993911743,Pomegranate,0.612131655216217
/m/02xwb,Fruit,/m/043nyj,Common fig,Lemon (plant),0.4949507713317871,Orange (fruit),0.46011513471603394,Grapefruit,0.4472738206386566,Mango,0.4443727731704712,Grape,0.43508729338645935
/m/02xwb,Fruit,/m/061_f,Pear,Peach,0.7207410335540771,Grape,0.6564241647720337,Grapefruit,0.620861291885376,Pineapple,0.6179735660552979,Pomegranate,0.5568544864654541
/m/02xwb,Fruit,/m/07fbm7,Strawberry,Grapefruit,0.6302927136421204,Grape,0.5375280380249023,Banana,0.5375227928161621,Pomegranate,0.5245805978775024,Tomato,0.5207334160804749
/m/02xwb,Fruit,/m/07j87,Tomato,Pomegranate,0.6049030423164368,Mango,0.5970070958137512,Grapefruit,0.5967568159103394,Watermelon,0.5739927291870117,Banana,0.5726385116577148
/m/02xwb,Fruit,/m/09k_b,Lemon (plant),Orange (fruit),0.69283127784729,Tomato,0.5426987409591675,Watermelon,0.5302443504333496,Pomegranate,0.5136348009109497,Mango,0.5036725401878357
/m/02xwb,Fruit,/m/09qck,Banana,Pineapple,0.5968749523162842,Watermelon,0.5965961217880249,Grapefruit,0.5909177660942078,Mango,0.5878314971923828,Apple,0.5729882717132568
/m/02xwb,Fruit,/m/0cyhj_,Orange (fruit),Lemon (plant),0.69283127784729,Grapefruit,0.6050136685371399,Pineapple,0.537710964679718,Mango,0.5357268452644348,Strawberry,0.5167872905731201
/m/02xwb,Fruit,/m/0dj6p,Peach,Pear,0.7207410335540771,Grapefruit,0.6481793522834778,Pineapple,0.6375283002853394,Grape,0.6241708993911743,Pomegranate,0.5735667943954468
/m/02xwb,Fruit,/m/0fldg,Mango,Tomato,0.5970070958137512,Banana,0.5878314971923828,Watermelon,0.568850040435791,Apple,0.5614204406738281,Pineapple,0.5423277020454407
/m/02xwb,Fruit,/m/0fp6w,Pineapple,Grapefruit,0.6965740919113159,Apple,0.6748524308204651,Grape,0.6439951658248901,Peach,0.6375283002853394,Watermelon,0.6328691840171814
/m/02xwb,Fruit,/m/0hqkz,Grapefruit,Grape,0.8059567213058472,Pineapple,0.6965740919113159,Pomegranate,0.6647300124168396,Peach,0.6481793522834778,Strawberry,0.6302927136421204
/m/02xwb,Fruit,/m/0jwn_,Pomegranate,Watermelon,0.7075995206832886,Grapefruit,0.6647300124168396,Pineapple,0.625302791595459,Grape,0.612131655216217,Tomato,0.6049030423164368
/m/02xwb,Fruit,/m/0kpqd,Watermelon,Pomegranate,0.7075995206832886,Pineapple,0.6328691840171814,Grapefruit,0.6100224852561951,Banana,0.5965961217880249,Tomato,0.5739927291870117
/m/02xwb,Fruit,/m/0kpt_,Cantaloupe,Pineapple,0.4223077595233917,Watermelon,0.4118274450302124,Banana,0.38333988189697266,Grape,0.3800860643386841,Pomegranate,0.3667107820510864
/m/0hnyx,Pastry,/m/0jy4k,Doughnut,Tart,0.5587584376335144,Croissant,0.5237761735916138,,,,,,
/m/0hnyx,Pastry,/m/015wgc,Croissant,Doughnut,0.5237761735916138,Tart,0.5114806294441223,,,,,,
/m/0hnyx,Pastry,/m/02zvsm,Tart,Doughnut,0.5587584376335144,Croissant,0.5114806294441223,,,,,,
/m/0fbdv,Shellfish,/m/0_cp5,Oyster,Lobster,0.7183272838592529,Shrimp,0.5882644057273865,Crab,0.526160478591919,,,,
/m/0fbdv,Shellfish,/m/0cjq5,Lobster,Oyster,0.7183272838592529,Shrimp,0.6274341344833374,Crab,0.6175125241279602,,,,
/m/0fbdv,Shellfish,/m/0ll1f78,Shrimp,Crab,0.6688999533653259,Lobster,0.6274341344833374,Oyster,0.5882644057273865,,,,
/m/0fbdv,Shellfish,/m/0n28_,Crab,Shrimp,0.6688999533653259,Lobster,0.6175125241279602,Oyster,0.526160478591919,,,,
/m/0dv77,Squash (Plant),/m/05zsy,Pumpkin,Zucchini,0.5446639060974121,,,,,,,,
/m/0dv77,Squash (Plant),/m/027pcv,Zucchini,Pumpkin,0.5446639060974121,,,,,,,,
/m/0l515,Sandwich,/m/0cdn1,Hamburger,Submarine sandwich,0.5286744236946106,,,,,,,,
/m/0l515,Sandwich,/m/06pcq,Submarine sandwich,Hamburger,0.5286744236946106,,,,,,,,
/m/0284d,Dairy Product,/m/01nkt,Cheese,Milk,0.580951452255249,,,,,,,,
/m/0284d,Dairy Product,/m/04zpv,Milk,Cheese,0.580951452255249,,,,,,,,
/m/07j7r,Tree,/m/025nd,Christmas tree,Palm tree,0.7696536183357239,Maple,0.5028795003890991,Willow,0.4124913513660431,,,,
/m/07j7r,Tree,/m/0cdl1,Palm tree,Christmas tree,0.7696536183357239,Maple,0.5361249446868896,Willow,0.44276171922683716,,,,
/m/07j7r,Tree,/m/0cffdh,Maple,Palm tree,0.5361249446868896,Christmas tree,0.5028795003890991,Willow,0.38520410656929016,,,,
/m/07j7r,Tree,/m/0mw_6,Willow,Palm tree,0.44276171922683716,Christmas tree,0.4124913513660431,Maple,0.38520410656929016,,,,
/m/0c9ph5,Flower,/m/04gth,Lavender (Plant),Common sunflower,0.48279279470443726,Lily,0.475957453250885,Rose,0.4257466495037079,,,,
/m/0c9ph5,Flower,/m/06m11,Rose,Lily,0.5725536346435547,Lavender (Plant),0.4257466495037079,Common sunflower,0.39239975810050964,,,,
/m/0c9ph5,Flower,/m/0ftb8,Common sunflower,Lavender (Plant),0.48279279470443726,Lily,0.4259568750858307,Rose,0.39239975810050964,,,,
/m/0c9ph5,Flower,/m/0jqgx,Lily,Rose,0.5725536346435547,Lavender (Plant),0.475957453250885,Common sunflower,0.4259568750858307,,,,
/m/0k4j,Car,/m/01lcw4,Limousine,Van,0.5521332621574402,,,,,,,,
/m/0k4j,Car,/m/0h2r6,Van,Limousine,0.5521332621574402,,,,,,,,
/m/08dz3q,Auto part,/m/01jfm_,Vehicle registration plate,Seat belt,0.5874675512313843,Wheel,0.5168262124061584,Tire,0.46778416633605957,,,,
/m/08dz3q,Auto part,/m/083wq,Wheel,Tire,0.6248040199279785,Seat belt,0.6035001873970032,Vehicle registration plate,0.5168262124061584,,,,
/m/08dz3q,Auto part,/m/0dkzw,Seat belt,Wheel,0.6035001873970032,Vehicle registration plate,0.5874675512313843,Tire,0.582380473613739,,,,
/m/08dz3q,Auto part,/m/0h9mv,Tire,Wheel,0.6248040199279785,Seat belt,0.582380473613739,Vehicle registration plate,0.46778416633605957,,,,
/m/019jd,Boat,/m/01btn,Barge,Canoe,0.4924938976764679,Gondola,0.42986518144607544,,,,,,
/m/019jd,Boat,/m/02068x,Gondola,Canoe,0.5486317873001099,Barge,0.4298652410507202,,,,,,
/m/019jd,Boat,/m/0ph39,Canoe,Gondola,0.5486318469047546,Barge,0.4924938976764679,,,,,,
/m/0k5j,Aircraft,/m/09ct_,Helicopter,Fixed-wing aircraft,0.5856595635414124,Rocket,0.585413932800293,,,,,,
/m/0k5j,Aircraft,/m/0cmf2,Fixed-wing aircraft,Helicopter,0.5856595635414124,Rocket,0.44632989168167114,,,,,,
/m/0k5j,Aircraft,/m/09rvcxw,Rocket,Helicopter,0.585413932800293,Fixed-wing aircraft,0.44632989168167114,,,,,,
/m/02dl1y,Hat,/m/025rp__,Cowboy hat,Sun hat,0.7101772427558899,Sombrero,0.5138277411460876,Fedora,0.34209510684013367,,,,
/m/02dl1y,Hat,/m/02fq_6,Fedora,Sombrero,0.44270139932632446,Sun hat,0.37212955951690674,Cowboy hat,0.34209510684013367,,,,
/m/02dl1y,Hat,/m/02jfl0,Sombrero,Sun hat,0.5891762375831604,Cowboy hat,0.5138277411460876,Fedora,0.44270139932632446,,,,
/m/02dl1y,Hat,/m/02wbtzl,Sun hat,Cowboy hat,0.7101772427558899,Sombrero,0.5891762375831604,Fedora,0.37212955951690674,,,,
/m/02dl1y,Hat,/m/025rp__,Cowboy hat,Sun hat,0.7101772427558899,Sombrero,0.5138277411460876,Fedora,0.34209510684013367,,,,
/m/02dl1y,Hat,/m/02fq_6,Fedora,Sombrero,0.44270139932632446,Sun hat,0.37212955951690674,Cowboy hat,0.34209510684013367,,,,
/m/02dl1y,Hat,/m/02jfl0,Sombrero,Sun hat,0.5891762375831604,Cowboy hat,0.5138277411460876,Fedora,0.44270139932632446,,,,
/m/02dl1y,Hat,/m/02wbtzl,Sun hat,Cowboy hat,0.7101772427558899,Sombrero,0.5891762375831604,Fedora,0.37212955951690674,,,,
/m/09j5n,Footwear,/m/02p3w7d,Roller skates,High heels,0.6068621277809143,Boot,0.4518880844116211,Sandal,0.42247921228408813,,,,
/m/09j5n,Footwear,/m/01b638,Boot,High heels,0.4979008138179779,Roller skates,0.4518880844116211,Sandal,0.42438918352127075,,,,
/m/09j5n,Footwear,/m/06k2mb,High heels,Roller skates,0.6068621277809143,Sandal,0.5907940864562988,Boot,0.4979008138179779,,,,
/m/09j5n,Footwear,/m/03nfch,Sandal,High heels,0.5907940864562988,Boot,0.42438918352127075,Roller skates,0.42247921228408813,,,,
/m/0hf58v5,Luggage and bags,/m/01940j,Backpack,Handbag,0.6998385190963745,Suitcase,0.6426011323928833,Briefcase,0.6071617007255554,,,,
/m/0hf58v5,Luggage and bags,/m/01s55n,Suitcase,Briefcase,0.7250641584396362,Backpack,0.6426011323928833,Handbag,0.5926762819290161,,,,
/m/0hf58v5,Luggage and bags,/m/0584n8,Briefcase,Suitcase,0.7250641584396362,Backpack,0.6071617007255554,Handbag,0.5465506315231323,,,,
/m/0hf58v5,Luggage and bags,/m/080hkjn,Handbag,Backpack,0.6998385190963745,Suitcase,0.5926762819290161,Briefcase,0.5465506315231323,,,,
/m/0zvk5,Helmet,/m/03p3bw,Bicycle helmet,Football helmet,0.7517296075820923,,,,,,,,
/m/0zvk5,Helmet,/m/07qxg_,Football helmet,Bicycle helmet,0.7517296075820923,,,,,,,,
/m/015p6,Bird,/m/012074,Magpie,Sparrow,0.5083128213882446,Woodpecker,0.4922603368759155,Eagle,0.4745306968688965,Owl,0.46809467673301697,Parrot,0.4610951542854309
/m/015p6,Bird,/m/01dy8n,Woodpecker,Duck,0.5087339878082275,Chicken,0.5082269906997681,Penguin,0.50551438331604,Magpie,0.4922603368759155,Parrot,0.45155879855155945
/m/015p6,Bird,/m/01f8m5,Blue jay,Eagle,0.448320209980011,Duck,0.44452324509620667,Parrot,0.41912826895713806,Owl,0.4137309789657593,Swan,0.4039517045021057
/m/015p6,Bird,/m/05n4y,Ostrich,Owl,0.4418547749519348,Turkey,0.4140107035636902,Canary,0.3914117217063904,Parrot,0.3786065876483917,Chicken,0.3668983578681946
/m/015p6,Bird,/m/05z6w,Penguin,Chicken,0.538719892501831,Raven,0.5276349782943726,Owl,0.5097694396972656,Duck,0.507308840751648,Woodpecker,0.50551438331604
/m/015p6,Bird,/m/06j2d,Raven,Falcon,0.542321503162384,Sparrow,0.5370440483093262,Penguin,0.5276349782943726,Swan,0.5219869613647461,Eagle,0.5210577845573425
/m/015p6,Bird,/m/09b5t,Chicken,Parrot,0.5822486877441406,Owl,0.5801383256912231,Turkey,0.5799266695976257,Eagle,0.5651953816413879,Canary,0.5459900498390198
/m/015p6,Bird,/m/09csl,Eagle,Owl,0.5908294916152954,Chicken,0.5651953816413879,Falcon,0.5530076026916504,Sparrow,0.5404856204986572,Parrot,0.5270590782165527
/m/015p6,Bird,/m/09d5_,Owl,Eagle,0.5908294916152954,Parrot,0.5824432373046875,Chicken,0.5801383256912231,Swan,0.5182691812515259,Penguin,0.5097694396972656
/m/015p6,Bird,/m/09ddx,Duck,Parrot,0.5334344506263733,Chicken,0.5297163724899292,Goose,0.5093746185302734,Woodpecker,0.5087339878082275,Penguin,0.507308840751648
/m/015p6,Bird,/m/0ccs93,Canary,Chicken,0.5459900498390198,Penguin,0.504043698310852,Swan,0.4921075701713562,Turkey,0.47865644097328186,Falcon,0.4522858262062073
/m/015p6,Bird,/m/0dbvp,Goose,Parrot,0.5100741386413574,Duck,0.5093746185302734,Eagle,0.48084208369255066,Owl,0.4748842120170593,Magpie,0.4593467712402344
/m/015p6,Bird,/m/0dftk,Swan,Sparrow,0.5489916801452637,Raven,0.5219869613647461,Chicken,0.518958330154419,Owl,0.5182691812515259,Eagle,0.49617016315460205
/m/015p6,Bird,/m/0f6wt,Falcon,Eagle,0.5530076026916504,Raven,0.542321503162384,Chicken,0.5135268568992615,Sparrow,0.5112079381942749,Parrot,0.5048364400863647
/m/015p6,Bird,/m/0gv1x,Parrot,Sparrow,0.6883618235588074,Owl,0.5824432373046875,Chicken,0.5822486877441406,Duck,0.5334344506263733,Eagle,0.5270590782165527
/m/015p6,Bird,/m/0h23m,Sparrow,Parrot,0.6883618831634521,Swan,0.5489916801452637,Eagle,0.5404856204986572,Chicken,0.5379037857055664,Raven,0.5370440483093262
/m/015p6,Bird,/m/0jly1,Turkey,Chicken,0.5799266695976257,Canary,0.47865644097328186,Duck,0.47166723012924194,Owl,0.46435654163360596,Parrot,0.43011870980262756
/m/03hl4l9,Marine invertebrates,/m/01h8tj,Starfish,Jellyfish,0.7299296855926514,Shrimp,0.589119553565979,Lobster,0.5591702461242676,Squid,0.5530741810798645,Crab,0.4990875720977783
/m/03hl4l9,Marine invertebrates,/m/035vxb,Isopod,Squid,0.5428977608680725,Crab,0.46092337369918823,Shrimp,0.4372381567955017,Lobster,0.42150798439979553,Starfish,0.38533544540405273
/m/03hl4l9,Marine invertebrates,/m/09gys,Squid,Shrimp,0.6453619003295898,Crab,0.6208152770996094,Lobster,0.5543038845062256,Starfish,0.5530741810798645,Isopod,0.5428977608680725
/m/03hl4l9,Marine invertebrates,/m/0cjq5,Lobster,Shrimp,0.6274341344833374,Crab,0.6175125241279602,Starfish,0.5591702461242676,Squid,0.5543038845062256,Jellyfish,0.4934151768684387
/m/03hl4l9,Marine invertebrates,/m/0d8zb,Jellyfish,Starfish,0.7299296855926514,Shrimp,0.5580500364303589,Squid,0.5256974697113037,Lobster,0.4934151768684387,Crab,0.45530638098716736
/m/03hl4l9,Marine invertebrates,/m/0ll1f78,Shrimp,Crab,0.6688999533653259,Squid,0.6453619003295898,Lobster,0.6274341344833374,Starfish,0.589119553565979,Jellyfish,0.5580500364303589
/m/03hl4l9,Marine invertebrates,/m/0n28_,Crab,Shrimp,0.6688999533653259,Squid,0.6208152770996094,Lobster,0.617512583732605,Starfish,0.4990876019001007,Isopod,0.46092337369918823
/m/0d_2m,Moths and butterflies,/m/0cydv,Caterpillar,Butterfly,0.5260348916053772,,,,,,,,
/m/0d_2m,Moths and butterflies,/m/0cyf8,Butterfly,Caterpillar,0.526034951210022,,,,,,,,
/m/01dws,Bear,/m/01dxs,Brown bear,Polar bear,0.7411399483680725,Teddy bear,0.679654598236084,Panda,0.5091371536254883,,,,
/m/01dws,Bear,/m/03bj1,Panda,Teddy bear,0.5226740837097168,Brown bear,0.5091371536254883,Polar bear,0.4981074035167694,,,,
/m/01dws,Bear,/m/0633h,Polar bear,Brown bear,0.7411399483680725,Teddy bear,0.6793117523193359,Panda,0.4981074035167694,,,,
/m/01dws,Bear,/m/0kmg4,Teddy bear,Brown bear,0.679654598236084,Polar bear,0.6793117523193359,Panda,0.5226740837097168,,,,
/m/0gd2v,Marine mammal,/m/02hj4,Dolphin,Whale,0.5724740624427795,Sea lion,0.5202863812446594,Harbor seal,0.4027472734451294,,,,
/m/0gd2v,Marine mammal,/m/084zz,Whale,Dolphin,0.5724740624427795,Sea lion,0.5516862869262695,Harbor seal,0.505098819732666,,,,
/m/0gd2v,Marine mammal,/m/0gd36,Sea lion,Harbor seal,0.6036643981933594,Whale,0.5516862869262695,Dolphin,0.5202863812446594,,,,
/m/0gd2v,Marine mammal,/m/02l8p9,Harbor seal,Sea lion,0.6036643981933594,Whale,0.505098819732666,Dolphin,0.4027472734451294,,,,
/m/09dzg,Turtle,/m/011k07,Tortoise,Sea turtle,0.5238388776779175,,,,,,,,
/m/09dzg,Turtle,/m/0120dh,Sea turtle,Tortoise,0.5238388776779175,,,,,,,,
/m/0ch_cf,Fish,/m/03fj2,Goldfish,Shark,0.5066134333610535,Seahorse,0.4325462579727173,Rays and skates,0.3582085371017456,,,,
/m/0ch_cf,Fish,/m/0by6g,Shark,Seahorse,0.5420374870300293,Goldfish,0.5066134333610535,Rays and skates,0.4356333613395691,,,,
/m/0ch_cf,Fish,/m/0m53l,Rays and skates,Shark,0.4356333613395691,Seahorse,0.3856238126754761,Goldfish,0.3582085371017456,,,,
/m/0ch_cf,Fish,/m/0nybt,Seahorse,Shark,0.5420374870300293,Goldfish,0.4325462579727173,Rays and skates,0.3856238126754761,,,,
/m/0fbdv,Shellfish,/m/0_cp5,Oyster,Lobster,0.7183272838592529,Shrimp,0.5882644057273865,Crab,0.526160478591919,,,,
/m/0fbdv,Shellfish,/m/0cjq5,Lobster,Oyster,0.7183272838592529,Shrimp,0.6274341344833374,Crab,0.6175125241279602,,,,
/m/0fbdv,Shellfish,/m/0ll1f78,Shrimp,Crab,0.6688999533653259,Lobster,0.6274341344833374,Oyster,0.5882644057273865,,,,
/m/0fbdv,Shellfish,/m/0n28_,Crab,Shrimp,0.6688999533653259,Lobster,0.6175125241279602,Oyster,0.526160478591919,,,,
/m/014trl,Cosmetics,/m/02xb7qb,Face powder,Hair spray,0.5722823143005371,Lipstick,0.49707111716270447,Perfume,0.48110896348953247,,,,
