LabelName,TextName,ParentLabelName,ParentTextName,Depth,PathLabelName,PathTextName
/m/02pdsw,Cutting board,/m/03hlz0c,Kitchen utensil,2,Extracted_Root > /m/03hlz0c > /m/02pdsw,提取的倒数两层分类（已去除单成员分支） > Kitchen utensil > Cutting board
/m/02vwcm,Whisk,/m/03hlz0c,Kitchen utensil,2,Extracted_Root > /m/03hlz0c > /m/02vwcm,提取的倒数两层分类（已去除单成员分支） > Kitchen utensil > Whisk
/m/03v5tg,Drinking straw,/m/03hlz0c,Kitchen utensil,2,Extracted_Root > /m/03hlz0c > /m/03v5tg,提取的倒数两层分类（已去除单成员分支） > Kitchen utensil > Drinking straw
/m/04ctx,Knife,/m/03hlz0c,Kitchen utensil,2,Extracted_Root > /m/03hlz0c > /m/04ctx,提取的倒数两层分类（已去除单成员分支） > Kitchen utensil > Knife
/m/04f5ws,Bottle opener,/m/03hlz0c,Kitchen utensil,2,Extracted_Root > /m/03hlz0c > /m/04f5ws,提取的倒数两层分类（已去除单成员分支） > Kitchen utensil > Bottle opener
/m/07v9_z,Measuring cup,/m/03hlz0c,Kitchen utensil,2,Extracted_Root > /m/03hlz0c > /m/07v9_z,提取的倒数两层分类（已去除单成员分支） > Kitchen utensil > Measuring cup
/m/08ks85,Pizza cutter,/m/03hlz0c,Kitchen utensil,2,Extracted_Root > /m/03hlz0c > /m/08ks85,提取的倒数两层分类（已去除单成员分支） > Kitchen utensil > Pizza cutter
/m/0cmx8,Spoon,/m/03hlz0c,Kitchen utensil,2,Extracted_Root > /m/03hlz0c > /m/0cmx8,提取的倒数两层分类（已去除单成员分支） > Kitchen utensil > Spoon
/m/0dt3t,Fork,/m/03hlz0c,Kitchen utensil,2,Extracted_Root > /m/03hlz0c > /m/0dt3t,提取的倒数两层分类（已去除单成员分支） > Kitchen utensil > Fork
/m/01g3x7,Bow and arrow,/m/083kb,Weapon,2,Extracted_Root > /m/083kb > /m/01g3x7,提取的倒数两层分类（已去除单成员分支） > Weapon > Bow and arrow
/m/020kz,Cannon,/m/083kb,Weapon,2,Extracted_Root > /m/083kb > /m/020kz,提取的倒数两层分类（已去除单成员分支） > Weapon > Cannon
/m/02gzp,Dagger,/m/083kb,Weapon,2,Extracted_Root > /m/083kb > /m/02gzp,提取的倒数两层分类（已去除单成员分支） > Weapon > Dagger
/m/04ctx,Knife,/m/083kb,Weapon,2,Extracted_Root > /m/083kb > /m/04ctx,提取的倒数两层分类（已去除单成员分支） > Weapon > Knife
/m/06c54,Rifle,/m/083kb,Weapon,2,Extracted_Root > /m/083kb > /m/06c54,提取的倒数两层分类（已去除单成员分支） > Weapon > Rifle
/m/06nrc,Shotgun,/m/083kb,Weapon,2,Extracted_Root > /m/083kb > /m/06nrc,提取的倒数两层分类（已去除单成员分支） > Weapon > Shotgun
/m/07cmd,Tank,/m/083kb,Weapon,2,Extracted_Root > /m/083kb > /m/07cmd,提取的倒数两层分类（已去除单成员分支） > Weapon > Tank
/m/0c2jj,Axe,/m/083kb,Weapon,2,Extracted_Root > /m/083kb > /m/0c2jj,提取的倒数两层分类（已去除单成员分支） > Weapon > Axe
/m/0gxl3,Handgun,/m/083kb,Weapon,2,Extracted_Root > /m/083kb > /m/0gxl3,提取的倒数两层分类（已去除单成员分支） > Weapon > Handgun
/m/06y5r,Sword,/m/083kb,Weapon,2,Extracted_Root > /m/083kb > /m/06y5r,提取的倒数两层分类（已去除单成员分支） > Weapon > Sword
/m/04ylt,Missile,/m/083kb,Weapon,2,Extracted_Root > /m/083kb > /m/04ylt,提取的倒数两层分类（已去除单成员分支） > Weapon > Missile
/m/0ct4f,Bomb,/m/083kb,Weapon,2,Extracted_Root > /m/083kb > /m/0ct4f,提取的倒数两层分类（已去除单成员分支） > Weapon > Bomb
/m/050k8,Mobile phone,/m/07cx4,Telephone,2,Extracted_Root > /m/07cx4 > /m/050k8,提取的倒数两层分类（已去除单成员分支） > Telephone > Mobile phone
/m/0h8lkj8,Corded phone,/m/07cx4,Telephone,2,Extracted_Root > /m/07cx4 > /m/0h8lkj8,提取的倒数两层分类（已去除单成员分支） > Telephone > Corded phone
/m/014sv8,Human eye,/m/02p0tk3,Human body,2,Extracted_Root > /m/02p0tk3 > /m/014sv8,提取的倒数两层分类（已去除单成员分支） > Human body > Human eye
/m/016m2d,Skull,/m/02p0tk3,Human body,2,Extracted_Root > /m/02p0tk3 > /m/016m2d,提取的倒数两层分类（已去除单成员分支） > Human body > Skull
/m/04hgtk,Human head,/m/02p0tk3,Human body,2,Extracted_Root > /m/02p0tk3 > /m/04hgtk,提取的倒数两层分类（已去除单成员分支） > Human body > Human head
/m/0dzct,Human face,/m/02p0tk3,Human body,2,Extracted_Root > /m/02p0tk3 > /m/0dzct,提取的倒数两层分类（已去除单成员分支） > Human body > Human face
/m/0283dt1,Human mouth,/m/02p0tk3,Human body,2,Extracted_Root > /m/02p0tk3 > /m/0283dt1,提取的倒数两层分类（已去除单成员分支） > Human body > Human mouth
/m/039xj_,Human ear,/m/02p0tk3,Human body,2,Extracted_Root > /m/02p0tk3 > /m/039xj_,提取的倒数两层分类（已去除单成员分支） > Human body > Human ear
/m/0k0pj,Human nose,/m/02p0tk3,Human body,2,Extracted_Root > /m/02p0tk3 > /m/0k0pj,提取的倒数两层分类（已去除单成员分支） > Human body > Human nose
/m/03q69,Human hair,/m/02p0tk3,Human body,2,Extracted_Root > /m/02p0tk3 > /m/03q69,提取的倒数两层分类（已去除单成员分支） > Human body > Human hair
/m/0k65p,Human hand,/m/02p0tk3,Human body,2,Extracted_Root > /m/02p0tk3 > /m/0k65p,提取的倒数两层分类（已去除单成员分支） > Human body > Human hand
/m/031n1,Human foot,/m/02p0tk3,Human body,2,Extracted_Root > /m/02p0tk3 > /m/031n1,提取的倒数两层分类（已去除单成员分支） > Human body > Human foot
/m/0dzf4,Human arm,/m/02p0tk3,Human body,2,Extracted_Root > /m/02p0tk3 > /m/0dzf4,提取的倒数两层分类（已去除单成员分支） > Human body > Human arm
/m/035r7c,Human leg,/m/02p0tk3,Human body,2,Extracted_Root > /m/02p0tk3 > /m/035r7c,提取的倒数两层分类（已去除单成员分支） > Human body > Human leg
/m/015h_t,Beard,/m/02p0tk3,Human body,2,Extracted_Root > /m/02p0tk3 > /m/015h_t,提取的倒数两层分类（已去除单成员分支） > Human body > Beard
/m/01b9xk,Hot dog,/m/01_bhs,Fast food,2,Extracted_Root > /m/01_bhs > /m/01b9xk,提取的倒数两层分类（已去除单成员分支） > Fast food > Hot dog
/m/02y6n,French fries,/m/01_bhs,Fast food,2,Extracted_Root > /m/01_bhs > /m/02y6n,提取的倒数两层分类（已去除单成员分支） > Fast food > French fries
/m/01f91_,Pretzel,/m/01ww8y,Snack,2,Extracted_Root > /m/01ww8y > /m/01f91_,提取的倒数两层分类（已去除单成员分支） > Snack > Pretzel
/m/01hrv5,Popcorn,/m/01ww8y,Snack,2,Extracted_Root > /m/01ww8y > /m/01hrv5,提取的倒数两层分类（已去除单成员分支） > Snack > Popcorn
/m/021mn,Cookie,/m/01ww8y,Snack,2,Extracted_Root > /m/01ww8y > /m/021mn,提取的倒数两层分类（已去除单成员分支） > Snack > Cookie
/m/01tcjp,Muffin,/m/0270h,Dessert,2,Extracted_Root > /m/0270h > /m/01tcjp,提取的倒数两层分类（已去除单成员分支） > Dessert > Muffin
/m/021mn,Cookie,/m/0270h,Dessert,2,Extracted_Root > /m/0270h > /m/021mn,提取的倒数两层分类（已去除单成员分支） > Dessert > Cookie
/m/0cxn2,Ice cream,/m/0270h,Dessert,2,Extracted_Root > /m/0270h > /m/0cxn2,提取的倒数两层分类（已去除单成员分支） > Dessert > Ice cream
/m/0fszt,Cake,/m/0270h,Dessert,2,Extracted_Root > /m/0270h > /m/0fszt,提取的倒数两层分类（已去除单成员分支） > Dessert > Cake
/m/0gm28,Candy,/m/0270h,Dessert,2,Extracted_Root > /m/0270h > /m/0gm28,提取的倒数两层分类（已去除单成员分支） > Dessert > Candy
/m/014j1m,Apple,/m/02xwb,Fruit,2,Extracted_Root > /m/02xwb > /m/014j1m,提取的倒数两层分类（已去除单成员分支） > Fruit > Apple
/m/0388q,Grape,/m/02xwb,Fruit,2,Extracted_Root > /m/02xwb > /m/0388q,提取的倒数两层分类（已去除单成员分支） > Fruit > Grape
/m/043nyj,Common fig,/m/02xwb,Fruit,2,Extracted_Root > /m/02xwb > /m/043nyj,提取的倒数两层分类（已去除单成员分支） > Fruit > Common fig
/m/061_f,Pear,/m/02xwb,Fruit,2,Extracted_Root > /m/02xwb > /m/061_f,提取的倒数两层分类（已去除单成员分支） > Fruit > Pear
/m/07fbm7,Strawberry,/m/02xwb,Fruit,2,Extracted_Root > /m/02xwb > /m/07fbm7,提取的倒数两层分类（已去除单成员分支） > Fruit > Strawberry
/m/07j87,Tomato,/m/02xwb,Fruit,2,Extracted_Root > /m/02xwb > /m/07j87,提取的倒数两层分类（已去除单成员分支） > Fruit > Tomato
/m/09k_b,Lemon (plant),/m/02xwb,Fruit,2,Extracted_Root > /m/02xwb > /m/09k_b,提取的倒数两层分类（已去除单成员分支） > Fruit > Lemon (plant)
/m/09qck,Banana,/m/02xwb,Fruit,2,Extracted_Root > /m/02xwb > /m/09qck,提取的倒数两层分类（已去除单成员分支） > Fruit > Banana
/m/0cyhj_,Orange (fruit),/m/02xwb,Fruit,2,Extracted_Root > /m/02xwb > /m/0cyhj_,提取的倒数两层分类（已去除单成员分支） > Fruit > Orange (fruit)
/m/0dj6p,Peach,/m/02xwb,Fruit,2,Extracted_Root > /m/02xwb > /m/0dj6p,提取的倒数两层分类（已去除单成员分支） > Fruit > Peach
/m/0fldg,Mango,/m/02xwb,Fruit,2,Extracted_Root > /m/02xwb > /m/0fldg,提取的倒数两层分类（已去除单成员分支） > Fruit > Mango
/m/0fp6w,Pineapple,/m/02xwb,Fruit,2,Extracted_Root > /m/02xwb > /m/0fp6w,提取的倒数两层分类（已去除单成员分支） > Fruit > Pineapple
/m/0hqkz,Grapefruit,/m/02xwb,Fruit,2,Extracted_Root > /m/02xwb > /m/0hqkz,提取的倒数两层分类（已去除单成员分支） > Fruit > Grapefruit
/m/0jwn_,Pomegranate,/m/02xwb,Fruit,2,Extracted_Root > /m/02xwb > /m/0jwn_,提取的倒数两层分类（已去除单成员分支） > Fruit > Pomegranate
/m/0kpqd,Watermelon,/m/02xwb,Fruit,2,Extracted_Root > /m/02xwb > /m/0kpqd,提取的倒数两层分类（已去除单成员分支） > Fruit > Watermelon
/m/0kpt_,Cantaloupe,/m/02xwb,Fruit,2,Extracted_Root > /m/02xwb > /m/0kpt_,提取的倒数两层分类（已去除单成员分支） > Fruit > Cantaloupe
/m/0jy4k,Doughnut,/m/0hnyx,Pastry,2,Extracted_Root > /m/0hnyx > /m/0jy4k,提取的倒数两层分类（已去除单成员分支） > Pastry > Doughnut
/m/015wgc,Croissant,/m/0hnyx,Pastry,2,Extracted_Root > /m/0hnyx > /m/015wgc,提取的倒数两层分类（已去除单成员分支） > Pastry > Croissant
/m/02zvsm,Tart,/m/0hnyx,Pastry,2,Extracted_Root > /m/0hnyx > /m/02zvsm,提取的倒数两层分类（已去除单成员分支） > Pastry > Tart
/m/0_cp5,Oyster,/m/0fbdv,Shellfish,2,Extracted_Root > /m/0fbdv > /m/0_cp5,提取的倒数两层分类（已去除单成员分支） > Shellfish > Oyster
/m/0cjq5,Lobster,/m/0fbdv,Shellfish,2,Extracted_Root > /m/0fbdv > /m/0cjq5,提取的倒数两层分类（已去除单成员分支） > Shellfish > Lobster
/m/0ll1f78,Shrimp,/m/0fbdv,Shellfish,2,Extracted_Root > /m/0fbdv > /m/0ll1f78,提取的倒数两层分类（已去除单成员分支） > Shellfish > Shrimp
/m/0n28_,Crab,/m/0fbdv,Shellfish,2,Extracted_Root > /m/0fbdv > /m/0n28_,提取的倒数两层分类（已去除单成员分支） > Shellfish > Crab
/m/05zsy,Pumpkin,/m/0dv77,Squash (Plant),2,Extracted_Root > /m/0dv77 > /m/05zsy,提取的倒数两层分类（已去除单成员分支） > Squash (Plant) > Pumpkin
/m/027pcv,Zucchini,/m/0dv77,Squash (Plant),2,Extracted_Root > /m/0dv77 > /m/027pcv,提取的倒数两层分类（已去除单成员分支） > Squash (Plant) > Zucchini
/m/0cdn1,Hamburger,/m/0l515,Sandwich,2,Extracted_Root > /m/0l515 > /m/0cdn1,提取的倒数两层分类（已去除单成员分支） > Sandwich > Hamburger
/m/06pcq,Submarine sandwich,/m/0l515,Sandwich,2,Extracted_Root > /m/0l515 > /m/06pcq,提取的倒数两层分类（已去除单成员分支） > Sandwich > Submarine sandwich
/m/01nkt,Cheese,/m/0284d,Dairy Product,2,Extracted_Root > /m/0284d > /m/01nkt,提取的倒数两层分类（已去除单成员分支） > Dairy Product > Cheese
/m/04zpv,Milk,/m/0284d,Dairy Product,2,Extracted_Root > /m/0284d > /m/04zpv,提取的倒数两层分类（已去除单成员分支） > Dairy Product > Milk
/m/025nd,Christmas tree,/m/07j7r,Tree,2,Extracted_Root > /m/07j7r > /m/025nd,提取的倒数两层分类（已去除单成员分支） > Tree > Christmas tree
/m/0cdl1,Palm tree,/m/07j7r,Tree,2,Extracted_Root > /m/07j7r > /m/0cdl1,提取的倒数两层分类（已去除单成员分支） > Tree > Palm tree
/m/0cffdh,Maple,/m/07j7r,Tree,2,Extracted_Root > /m/07j7r > /m/0cffdh,提取的倒数两层分类（已去除单成员分支） > Tree > Maple
/m/0mw_6,Willow,/m/07j7r,Tree,2,Extracted_Root > /m/07j7r > /m/0mw_6,提取的倒数两层分类（已去除单成员分支） > Tree > Willow
/m/04gth,Lavender (Plant),/m/0c9ph5,Flower,2,Extracted_Root > /m/0c9ph5 > /m/04gth,提取的倒数两层分类（已去除单成员分支） > Flower > Lavender (Plant)
/m/06m11,Rose,/m/0c9ph5,Flower,2,Extracted_Root > /m/0c9ph5 > /m/06m11,提取的倒数两层分类（已去除单成员分支） > Flower > Rose
/m/0ftb8,Common sunflower,/m/0c9ph5,Flower,2,Extracted_Root > /m/0c9ph5 > /m/0ftb8,提取的倒数两层分类（已去除单成员分支） > Flower > Common sunflower
/m/0jqgx,Lily,/m/0c9ph5,Flower,2,Extracted_Root > /m/0c9ph5 > /m/0jqgx,提取的倒数两层分类（已去除单成员分支） > Flower > Lily
/m/01lcw4,Limousine,/m/0k4j,Car,2,Extracted_Root > /m/0k4j > /m/01lcw4,提取的倒数两层分类（已去除单成员分支） > Car > Limousine
/m/0h2r6,Van,/m/0k4j,Car,2,Extracted_Root > /m/0k4j > /m/0h2r6,提取的倒数两层分类（已去除单成员分支） > Car > Van
/m/01jfm_,Vehicle registration plate,/m/08dz3q,Auto part,2,Extracted_Root > /m/08dz3q > /m/01jfm_,提取的倒数两层分类（已去除单成员分支） > Auto part > Vehicle registration plate
/m/083wq,Wheel,/m/08dz3q,Auto part,2,Extracted_Root > /m/08dz3q > /m/083wq,提取的倒数两层分类（已去除单成员分支） > Auto part > Wheel
/m/0dkzw,Seat belt,/m/08dz3q,Auto part,2,Extracted_Root > /m/08dz3q > /m/0dkzw,提取的倒数两层分类（已去除单成员分支） > Auto part > Seat belt
/m/0h9mv,Tire,/m/08dz3q,Auto part,2,Extracted_Root > /m/08dz3q > /m/0h9mv,提取的倒数两层分类（已去除单成员分支） > Auto part > Tire
/m/01btn,Barge,/m/019jd,Boat,2,Extracted_Root > /m/019jd > /m/01btn,提取的倒数两层分类（已去除单成员分支） > Boat > Barge
/m/02068x,Gondola,/m/019jd,Boat,2,Extracted_Root > /m/019jd > /m/02068x,提取的倒数两层分类（已去除单成员分支） > Boat > Gondola
/m/0ph39,Canoe,/m/019jd,Boat,2,Extracted_Root > /m/019jd > /m/0ph39,提取的倒数两层分类（已去除单成员分支） > Boat > Canoe
/m/09ct_,Helicopter,/m/0k5j,Aircraft,2,Extracted_Root > /m/0k5j > /m/09ct_,提取的倒数两层分类（已去除单成员分支） > Aircraft > Helicopter
/m/0cmf2,Fixed-wing aircraft,/m/0k5j,Aircraft,2,Extracted_Root > /m/0k5j > /m/0cmf2,提取的倒数两层分类（已去除单成员分支） > Aircraft > Fixed-wing aircraft
/m/09rvcxw,Rocket,/m/0k5j,Aircraft,2,Extracted_Root > /m/0k5j > /m/09rvcxw,提取的倒数两层分类（已去除单成员分支） > Aircraft > Rocket
/m/025rp__,Cowboy hat,/m/02dl1y,Hat,2,Extracted_Root > /m/02dl1y > /m/025rp__,提取的倒数两层分类（已去除单成员分支） > Hat > Cowboy hat
/m/02fq_6,Fedora,/m/02dl1y,Hat,2,Extracted_Root > /m/02dl1y > /m/02fq_6,提取的倒数两层分类（已去除单成员分支） > Hat > Fedora
/m/02jfl0,Sombrero,/m/02dl1y,Hat,2,Extracted_Root > /m/02dl1y > /m/02jfl0,提取的倒数两层分类（已去除单成员分支） > Hat > Sombrero
/m/02wbtzl,Sun hat,/m/02dl1y,Hat,2,Extracted_Root > /m/02dl1y > /m/02wbtzl,提取的倒数两层分类（已去除单成员分支） > Hat > Sun hat
/m/025rp__,Cowboy hat,/m/02dl1y,Hat,2,Extracted_Root > /m/02dl1y > /m/025rp__,提取的倒数两层分类（已去除单成员分支） > Hat > Cowboy hat
/m/02fq_6,Fedora,/m/02dl1y,Hat,2,Extracted_Root > /m/02dl1y > /m/02fq_6,提取的倒数两层分类（已去除单成员分支） > Hat > Fedora
/m/02jfl0,Sombrero,/m/02dl1y,Hat,2,Extracted_Root > /m/02dl1y > /m/02jfl0,提取的倒数两层分类（已去除单成员分支） > Hat > Sombrero
/m/02wbtzl,Sun hat,/m/02dl1y,Hat,2,Extracted_Root > /m/02dl1y > /m/02wbtzl,提取的倒数两层分类（已去除单成员分支） > Hat > Sun hat
/m/02p3w7d,Roller skates,/m/09j5n,Footwear,2,Extracted_Root > /m/09j5n > /m/02p3w7d,提取的倒数两层分类（已去除单成员分支） > Footwear > Roller skates
/m/01b638,Boot,/m/09j5n,Footwear,2,Extracted_Root > /m/09j5n > /m/01b638,提取的倒数两层分类（已去除单成员分支） > Footwear > Boot
/m/06k2mb,High heels,/m/09j5n,Footwear,2,Extracted_Root > /m/09j5n > /m/06k2mb,提取的倒数两层分类（已去除单成员分支） > Footwear > High heels
/m/03nfch,Sandal,/m/09j5n,Footwear,2,Extracted_Root > /m/09j5n > /m/03nfch,提取的倒数两层分类（已去除单成员分支） > Footwear > Sandal
/m/01940j,Backpack,/m/0hf58v5,Luggage and bags,2,Extracted_Root > /m/0hf58v5 > /m/01940j,提取的倒数两层分类（已去除单成员分支） > Luggage and bags > Backpack
/m/01s55n,Suitcase,/m/0hf58v5,Luggage and bags,2,Extracted_Root > /m/0hf58v5 > /m/01s55n,提取的倒数两层分类（已去除单成员分支） > Luggage and bags > Suitcase
/m/0584n8,Briefcase,/m/0hf58v5,Luggage and bags,2,Extracted_Root > /m/0hf58v5 > /m/0584n8,提取的倒数两层分类（已去除单成员分支） > Luggage and bags > Briefcase
/m/080hkjn,Handbag,/m/0hf58v5,Luggage and bags,2,Extracted_Root > /m/0hf58v5 > /m/080hkjn,提取的倒数两层分类（已去除单成员分支） > Luggage and bags > Handbag
/m/03p3bw,Bicycle helmet,/m/0zvk5,Helmet,2,Extracted_Root > /m/0zvk5 > /m/03p3bw,提取的倒数两层分类（已去除单成员分支） > Helmet > Bicycle helmet
/m/07qxg_,Football helmet,/m/0zvk5,Helmet,2,Extracted_Root > /m/0zvk5 > /m/07qxg_,提取的倒数两层分类（已去除单成员分支） > Helmet > Football helmet
/m/012074,Magpie,/m/015p6,Bird,2,Extracted_Root > /m/015p6 > /m/012074,提取的倒数两层分类（已去除单成员分支） > Bird > Magpie
/m/01dy8n,Woodpecker,/m/015p6,Bird,2,Extracted_Root > /m/015p6 > /m/01dy8n,提取的倒数两层分类（已去除单成员分支） > Bird > Woodpecker
/m/01f8m5,Blue jay,/m/015p6,Bird,2,Extracted_Root > /m/015p6 > /m/01f8m5,提取的倒数两层分类（已去除单成员分支） > Bird > Blue jay
/m/05n4y,Ostrich,/m/015p6,Bird,2,Extracted_Root > /m/015p6 > /m/05n4y,提取的倒数两层分类（已去除单成员分支） > Bird > Ostrich
/m/05z6w,Penguin,/m/015p6,Bird,2,Extracted_Root > /m/015p6 > /m/05z6w,提取的倒数两层分类（已去除单成员分支） > Bird > Penguin
/m/06j2d,Raven,/m/015p6,Bird,2,Extracted_Root > /m/015p6 > /m/06j2d,提取的倒数两层分类（已去除单成员分支） > Bird > Raven
/m/09b5t,Chicken,/m/015p6,Bird,2,Extracted_Root > /m/015p6 > /m/09b5t,提取的倒数两层分类（已去除单成员分支） > Bird > Chicken
/m/09csl,Eagle,/m/015p6,Bird,2,Extracted_Root > /m/015p6 > /m/09csl,提取的倒数两层分类（已去除单成员分支） > Bird > Eagle
/m/09d5_,Owl,/m/015p6,Bird,2,Extracted_Root > /m/015p6 > /m/09d5_,提取的倒数两层分类（已去除单成员分支） > Bird > Owl
/m/09ddx,Duck,/m/015p6,Bird,2,Extracted_Root > /m/015p6 > /m/09ddx,提取的倒数两层分类（已去除单成员分支） > Bird > Duck
/m/0ccs93,Canary,/m/015p6,Bird,2,Extracted_Root > /m/015p6 > /m/0ccs93,提取的倒数两层分类（已去除单成员分支） > Bird > Canary
/m/0dbvp,Goose,/m/015p6,Bird,2,Extracted_Root > /m/015p6 > /m/0dbvp,提取的倒数两层分类（已去除单成员分支） > Bird > Goose
/m/0dftk,Swan,/m/015p6,Bird,2,Extracted_Root > /m/015p6 > /m/0dftk,提取的倒数两层分类（已去除单成员分支） > Bird > Swan
/m/0f6wt,Falcon,/m/015p6,Bird,2,Extracted_Root > /m/015p6 > /m/0f6wt,提取的倒数两层分类（已去除单成员分支） > Bird > Falcon
/m/0gv1x,Parrot,/m/015p6,Bird,2,Extracted_Root > /m/015p6 > /m/0gv1x,提取的倒数两层分类（已去除单成员分支） > Bird > Parrot
/m/0h23m,Sparrow,/m/015p6,Bird,2,Extracted_Root > /m/015p6 > /m/0h23m,提取的倒数两层分类（已去除单成员分支） > Bird > Sparrow
/m/0jly1,Turkey,/m/015p6,Bird,2,Extracted_Root > /m/015p6 > /m/0jly1,提取的倒数两层分类（已去除单成员分支） > Bird > Turkey
/m/01h8tj,Starfish,/m/03hl4l9,Marine invertebrates,2,Extracted_Root > /m/03hl4l9 > /m/01h8tj,提取的倒数两层分类（已去除单成员分支） > Marine invertebrates > Starfish
/m/035vxb,Isopod,/m/03hl4l9,Marine invertebrates,2,Extracted_Root > /m/03hl4l9 > /m/035vxb,提取的倒数两层分类（已去除单成员分支） > Marine invertebrates > Isopod
/m/09gys,Squid,/m/03hl4l9,Marine invertebrates,2,Extracted_Root > /m/03hl4l9 > /m/09gys,提取的倒数两层分类（已去除单成员分支） > Marine invertebrates > Squid
/m/0cjq5,Lobster,/m/03hl4l9,Marine invertebrates,2,Extracted_Root > /m/03hl4l9 > /m/0cjq5,提取的倒数两层分类（已去除单成员分支） > Marine invertebrates > Lobster
/m/0d8zb,Jellyfish,/m/03hl4l9,Marine invertebrates,2,Extracted_Root > /m/03hl4l9 > /m/0d8zb,提取的倒数两层分类（已去除单成员分支） > Marine invertebrates > Jellyfish
/m/0ll1f78,Shrimp,/m/03hl4l9,Marine invertebrates,2,Extracted_Root > /m/03hl4l9 > /m/0ll1f78,提取的倒数两层分类（已去除单成员分支） > Marine invertebrates > Shrimp
/m/0n28_,Crab,/m/03hl4l9,Marine invertebrates,2,Extracted_Root > /m/03hl4l9 > /m/0n28_,提取的倒数两层分类（已去除单成员分支） > Marine invertebrates > Crab
/m/0cydv,Caterpillar,/m/0d_2m,Moths and butterflies,2,Extracted_Root > /m/0d_2m > /m/0cydv,提取的倒数两层分类（已去除单成员分支） > Moths and butterflies > Caterpillar
/m/0cyf8,Butterfly,/m/0d_2m,Moths and butterflies,2,Extracted_Root > /m/0d_2m > /m/0cyf8,提取的倒数两层分类（已去除单成员分支） > Moths and butterflies > Butterfly
/m/01dxs,Brown bear,/m/01dws,Bear,2,Extracted_Root > /m/01dws > /m/01dxs,提取的倒数两层分类（已去除单成员分支） > Bear > Brown bear
/m/03bj1,Panda,/m/01dws,Bear,2,Extracted_Root > /m/01dws > /m/03bj1,提取的倒数两层分类（已去除单成员分支） > Bear > Panda
/m/0633h,Polar bear,/m/01dws,Bear,2,Extracted_Root > /m/01dws > /m/0633h,提取的倒数两层分类（已去除单成员分支） > Bear > Polar bear
/m/0kmg4,Teddy bear,/m/01dws,Bear,2,Extracted_Root > /m/01dws > /m/0kmg4,提取的倒数两层分类（已去除单成员分支） > Bear > Teddy bear
/m/02hj4,Dolphin,/m/0gd2v,Marine mammal,2,Extracted_Root > /m/0gd2v > /m/02hj4,提取的倒数两层分类（已去除单成员分支） > Marine mammal > Dolphin
/m/084zz,Whale,/m/0gd2v,Marine mammal,2,Extracted_Root > /m/0gd2v > /m/084zz,提取的倒数两层分类（已去除单成员分支） > Marine mammal > Whale
/m/0gd36,Sea lion,/m/0gd2v,Marine mammal,2,Extracted_Root > /m/0gd2v > /m/0gd36,提取的倒数两层分类（已去除单成员分支） > Marine mammal > Sea lion
/m/02l8p9,Harbor seal,/m/0gd2v,Marine mammal,2,Extracted_Root > /m/0gd2v > /m/02l8p9,提取的倒数两层分类（已去除单成员分支） > Marine mammal > Harbor seal
/m/011k07,Tortoise,/m/09dzg,Turtle,2,Extracted_Root > /m/09dzg > /m/011k07,提取的倒数两层分类（已去除单成员分支） > Turtle > Tortoise
/m/0120dh,Sea turtle,/m/09dzg,Turtle,2,Extracted_Root > /m/09dzg > /m/0120dh,提取的倒数两层分类（已去除单成员分支） > Turtle > Sea turtle
/m/03fj2,Goldfish,/m/0ch_cf,Fish,2,Extracted_Root > /m/0ch_cf > /m/03fj2,提取的倒数两层分类（已去除单成员分支） > Fish > Goldfish
/m/0by6g,Shark,/m/0ch_cf,Fish,2,Extracted_Root > /m/0ch_cf > /m/0by6g,提取的倒数两层分类（已去除单成员分支） > Fish > Shark
/m/0m53l,Rays and skates,/m/0ch_cf,Fish,2,Extracted_Root > /m/0ch_cf > /m/0m53l,提取的倒数两层分类（已去除单成员分支） > Fish > Rays and skates
/m/0nybt,Seahorse,/m/0ch_cf,Fish,2,Extracted_Root > /m/0ch_cf > /m/0nybt,提取的倒数两层分类（已去除单成员分支） > Fish > Seahorse
/m/0_cp5,Oyster,/m/0fbdv,Shellfish,2,Extracted_Root > /m/0fbdv > /m/0_cp5,提取的倒数两层分类（已去除单成员分支） > Shellfish > Oyster
/m/0cjq5,Lobster,/m/0fbdv,Shellfish,2,Extracted_Root > /m/0fbdv > /m/0cjq5,提取的倒数两层分类（已去除单成员分支） > Shellfish > Lobster
/m/0ll1f78,Shrimp,/m/0fbdv,Shellfish,2,Extracted_Root > /m/0fbdv > /m/0ll1f78,提取的倒数两层分类（已去除单成员分支） > Shellfish > Shrimp
/m/0n28_,Crab,/m/0fbdv,Shellfish,2,Extracted_Root > /m/0fbdv > /m/0n28_,提取的倒数两层分类（已去除单成员分支） > Shellfish > Crab
/m/02xb7qb,Face powder,/m/014trl,Cosmetics,2,Extracted_Root > /m/014trl > /m/02xb7qb,提取的倒数两层分类（已去除单成员分支） > Cosmetics > Face powder
/m/05w9t9,Hair spray,/m/014trl,Cosmetics,2,Extracted_Root > /m/014trl > /m/05w9t9,提取的倒数两层分类（已去除单成员分支） > Cosmetics > Hair spray
/m/06c7f7,Lipstick,/m/014trl,Cosmetics,2,Extracted_Root > /m/014trl > /m/06c7f7,提取的倒数两层分类（已去除单成员分支） > Cosmetics > Lipstick
/m/0p833,Perfume,/m/014trl,Cosmetics,2,Extracted_Root > /m/014trl > /m/0p833,提取的倒数两层分类（已去除单成员分支） > Cosmetics > Perfume
