CategoryLabelName,CategoryTextName,LabelName,TextName,Top1Name,Top1Value,Top2Name,Top2Value,Top3Name,Top3Value,Top4Name,Top4Value,Top5Name,Top5Value
/m/011q46kg,Container,/m/07kng9,Picnic basket,Waste container,0.8782928586006165,Tin can,0.9034646153450012,Bottle,0.9499055743217468,Barrel,0.966121256351471,Beaker,1.0401074886322021
/m/011q46kg,Container,/m/08hvt4,Jug,Barrel,1.0345667600631714,Waste container,1.047979712486267,Beaker,1.0638471841812134,Tin can,1.07737135887146,Flowerpot,1.0887571573257446
/m/011q46kg,Container,/m/0bjyj5,Waste container,Picnic basket,0.8782928586006165,Tin can,0.9120255708694458,Barrel,0.9512662291526794,Bottle,0.9565622210502625,Beaker,1.0122289657592773
/m/011q46kg,Container,/m/0d20w4,Beaker,Bottle,0.9360560774803162,Barrel,0.9760122299194336,Waste container,1.0122289657592773,Picnic basket,1.0401074886322021,Tin can,1.0411944389343262
/m/011q46kg,Container,/m/0fm3zh,Flowerpot,Bottle,0.9834313988685608,Barrel,1.0519943237304688,Picnic basket,1.0565545558929443,Beaker,1.0586483478546143,Tin can,1.0690642595291138
/m/03hlz0c,Kitchen utensil,/m/01_5g,Chopsticks,Whisk,0.9061822295188904,Cutting board,0.9157123565673828,Knife,0.9349184036254883,Spoon,0.9368446469306946,Spatula,0.9651181697845459
/m/03hlz0c,Kitchen utensil,/m/027rl48,Ladle,Fork,1.0484986305236816,Knife,1.052079677581787,Spatula,1.0618783235549927,Whisk,1.081932544708252,Bottle opener,1.0855594873428345
/m/03hlz0c,Kitchen utensil,/m/02d1br,Spatula,Spoon,0.8262137770652771,Knife,0.8760559558868408,Cutting board,0.9024819731712341,Pizza cutter,0.9327589273452759,Chopsticks,0.9651181697845459
/m/03hlz0c,Kitchen utensil,/m/02mqfb,Can opener,Bottle opener,0.8294814825057983,Pizza cutter,1.0741057395935059,Measuring cup,1.0830920934677124,Cutting board,1.0866807699203491,Drinking straw,1.1014055013656616
/m/03hlz0c,Kitchen utensil,/m/02pdsw,Cutting board,Pizza cutter,0.757813036441803,Measuring cup,0.8685671091079712,Knife,0.8918971419334412,Spatula,0.9024819731712341,Chopsticks,0.9157123565673828
/m/03hlz0c,Kitchen utensil,/m/02vwcm,Whisk,Chopsticks,0.9061822295188904,Fork,0.9778185486793518,Spoon,0.9810009002685547,Knife,0.9816609621047974,Drinking straw,0.9948472380638123
/m/03hlz0c,Kitchen utensil,/m/03v5tg,Drinking straw,Measuring cup,0.845524787902832,Bottle opener,0.9068461060523987,Cutting board,0.9262332916259766,Spoon,0.9310877919197083,Spatula,0.9768510460853577
/m/03hlz0c,Kitchen utensil,/m/04ctx,Knife,Spoon,0.8584455847740173,Spatula,0.8760559558868408,Cutting board,0.8918971419334412,Fork,0.8998323678970337,Chopsticks,0.9349184036254883
/m/03hlz0c,Kitchen utensil,/m/04f5ws,Bottle opener,Can opener,0.8294814825057983,Measuring cup,0.9019941687583923,Drinking straw,0.9068461060523987,Cutting board,0.984910786151886,Spatula,0.9888292551040649
/m/03hlz0c,Kitchen utensil,/m/07v9_z,Measuring cup,Drinking straw,0.845524787902832,Cutting board,0.8685671091079712,Pizza cutter,0.9018034338951111,Bottle opener,0.9019941687583923,Spatula,0.9953616857528687
/m/03hlz0c,Kitchen utensil,/m/08ks85,Pizza cutter,Cutting board,0.757813036441803,Measuring cup,0.9018034338951111,Spatula,0.9327589273452759,Knife,0.9696433544158936,Chopsticks,1.006117820739746
/m/03hlz0c,Kitchen utensil,/m/0cmx8,Spoon,Spatula,0.8262137770652771,Knife,0.8584455847740173,Drinking straw,0.9310877919197083,Chopsticks,0.9368446469306946,Cutting board,0.9400783181190491
/m/03hlz0c,Kitchen utensil,/m/0dt3t,Fork,Knife,0.8998323678970337,Cutting board,0.9621551036834717,Spoon,0.9626131653785706,Chopsticks,0.9659495949745178,Spatula,0.9739717245101929
/m/083kb,Weapon,/m/01g3x7,Bow and arrow,Sword,0.9045408964157104,Knife,0.9138643145561218,Rifle,0.9213533997535706,Handgun,0.938469409942627,Dagger,0.9445143342018127
/m/083kb,Weapon,/m/020kz,Cannon,Handgun,0.9246538281440735,Rifle,0.947809636592865,Shotgun,0.952064037322998,Knife,0.954678475856781,Missile,0.9627653360366821
/m/083kb,Weapon,/m/02gzp,Dagger,Handgun,0.8158044815063477,Shotgun,0.8588367700576782,Sword,0.8725261688232422,Knife,0.8851856589317322,Rifle,0.9134764671325684
/m/083kb,Weapon,/m/04ctx,Knife,Rifle,0.7598949670791626,Sword,0.790099024772644,Handgun,0.8689622282981873,Dagger,0.8851856589317322,Shotgun,0.8913834095001221
/m/083kb,Weapon,/m/06c54,Rifle,Missile,0.6973028182983398,Shotgun,0.7041164040565491,Handgun,0.737960696220398,Knife,0.7598949670791626,Sword,0.818202793598175
/m/083kb,Weapon,/m/06nrc,Shotgun,Handgun,0.5977842211723328,Rifle,0.7041164040565491,Missile,0.8065617680549622,Sword,0.8492019772529602,Dagger,0.8588367700576782
/m/083kb,Weapon,/m/07cmd,Tank,Rifle,0.9041008949279785,Handgun,0.905778706073761,Missile,0.9127280712127686,Bomb,0.9145344495773315,Shotgun,0.9257614612579346
/m/083kb,Weapon,/m/0c2jj,Axe,Rifle,0.8846992254257202,Knife,0.9019494652748108,Missile,0.9223097562789917,Sword,0.939860463142395,Shotgun,0.9598462581634521
/m/083kb,Weapon,/m/0gxl3,Handgun,Shotgun,0.5977842211723328,Rifle,0.737960696220398,Dagger,0.8158044815063477,Sword,0.8540247678756714,Missile,0.8687891960144043
/m/083kb,Weapon,/m/06y5r,Sword,Knife,0.790099024772644,Rifle,0.818202793598175,Shotgun,0.8492019772529602,Handgun,0.8540247678756714,Dagger,0.8725261688232422
/m/083kb,Weapon,/m/04ylt,Missile,Rifle,0.6973028182983398,Shotgun,0.8065617680549622,Bomb,0.8545523285865784,Handgun,0.8687891960144043,Sword,0.9051041603088379
/m/083kb,Weapon,/m/0ct4f,Bomb,Missile,0.8545523285865784,Tank,0.9145344495773315,Shotgun,0.9507284760475159,Rifle,0.9572166204452515,Cannon,0.970038652420044
/m/07cx4,Telephone,/m/050k8,Mobile phone,Corded phone,0.6830264925956726,,,,,,,,
/m/07cx4,Telephone,/m/0h8lkj8,Corded phone,Mobile phone,0.6830264925956726,,,,,,,,
/m/02p0tk3,Human body,/m/014sv8,Human eye,Human face,0.5270451307296753,Human head,0.6124863028526306,Human ear,0.6391881704330444,Human hand,0.6421881318092346,Human mouth,0.6526638269424438
/m/02p0tk3,Human body,/m/016m2d,Skull,Human head,0.9220072031021118,Beard,0.9372112154960632,Human face,0.9372498989105225,Human hair,0.9373518228530884,Human hand,0.9520666599273682
/m/02p0tk3,Human body,/m/04hgtk,Human head,Human face,0.5424240827560425,Human eye,0.6124863028526306,Human hair,0.6138820052146912,Human hand,0.6321141719818115,Human ear,0.6659349203109741
/m/02p0tk3,Human body,/m/0dzct,Human face,Human eye,0.5270451307296753,Human head,0.5424240827560425,Human hand,0.5883423089981079,Human hair,0.6484072804450989,Human mouth,0.66385418176651
/m/02p0tk3,Human body,/m/0283dt1,Human mouth,Human nose,0.6194120049476624,Human ear,0.6520357131958008,Human eye,0.6526638269424438,Human face,0.66385418176651,Human hand,0.6749875545501709
/m/02p0tk3,Human body,/m/039xj_,Human ear,Human eye,0.6391881704330444,Human nose,0.6496062278747559,Human mouth,0.6520357131958008,Human head,0.6659349203109741,Human hand,0.7118535041809082
/m/02p0tk3,Human body,/m/0k0pj,Human nose,Human mouth,0.6194120049476624,Human ear,0.6496062278747559,Human eye,0.6615332365036011,Human face,0.6831623911857605,Human head,0.7023797035217285
/m/02p0tk3,Human body,/m/03q69,Human hair,Human head,0.6138820052146912,Human face,0.6484072804450989,Human eye,0.6901329159736633,Human hand,0.7047072052955627,Human ear,0.7266197800636292
/m/02p0tk3,Human body,/m/0k65p,Human hand,Human arm,0.5358456969261169,Human face,0.5883423089981079,Human foot,0.5982832908630371,Human head,0.6321141719818115,Human leg,0.6396247148513794
/m/02p0tk3,Human body,/m/031n1,Human foot,Human leg,0.45031243562698364,Human hand,0.5982832908630371,Human eye,0.6648454070091248,Human face,0.6778101921081543,Human head,0.7065484523773193
/m/02p0tk3,Human body,/m/0dzf4,Human arm,Human hand,0.5358456969261169,Human leg,0.6775212287902832,Human eye,0.7228387594223022,Human face,0.733587920665741,Human head,0.7367888689041138
/m/02p0tk3,Human body,/m/035r7c,Human leg,Human foot,0.45031243562698364,Human hand,0.6396247148513794,Human arm,0.6775212287902832,Human eye,0.6862690448760986,Human head,0.6866392493247986
/m/02p0tk3,Human body,/m/015h_t,Beard,Human hair,0.8378368616104126,Human head,0.9218815565109253,Skull,0.9372112154960632,Human face,0.9518377184867859,Human eye,0.9561470746994019
/m/01_bhs,Fast food,/m/01b9xk,Hot dog,French fries,0.9576923251152039,,,,,,,,
/m/01_bhs,Fast food,/m/02y6n,French fries,Hot dog,0.9576923251152039,,,,,,,,
/m/01ww8y,Snack,/m/01f91_,Pretzel,Popcorn,0.9599709510803223,Cookie,1.0229381322860718,,,,,,
/m/01ww8y,Snack,/m/01hrv5,Popcorn,Cookie,0.8941897749900818,Pretzel,0.9599709510803223,,,,,,
/m/01ww8y,Snack,/m/021mn,Cookie,Popcorn,0.8941897749900818,Pretzel,1.0229381322860718,,,,,,
/m/0270h,Dessert,/m/01tcjp,Muffin,Cookie,0.940525472164154,Cake,0.9539312124252319,Candy,1.0313010215759277,Ice cream,1.0680485963821411,,
/m/0270h,Dessert,/m/021mn,Cookie,Cake,0.736108660697937,Candy,0.8793020248413086,Ice cream,0.9314677119255066,Muffin,0.940525472164154,,
/m/0270h,Dessert,/m/0cxn2,Ice cream,Cookie,0.9314677119255066,Cake,0.9388855695724487,Candy,0.9808225035667419,Muffin,1.0680485963821411,,
/m/0270h,Dessert,/m/0fszt,Cake,Cookie,0.736108660697937,Candy,0.8887050747871399,Ice cream,0.9388855695724487,Muffin,0.9539312124252319,,
/m/0270h,Dessert,/m/0gm28,Candy,Cookie,0.8793020248413086,Cake,0.8887050747871399,Ice cream,0.9808225035667419,Muffin,1.0313010215759277,,
/m/02xwb,Fruit,/m/014j1m,Apple,Pineapple,0.8064088821411133,Banana,0.924133837223053,Mango,0.9365677833557129,Pomegranate,0.9484260082244873,Watermelon,0.9552807211875916
/m/02xwb,Fruit,/m/0388q,Grape,Grapefruit,0.6229658722877502,Pear,0.8289462924003601,Pineapple,0.8438066244125366,Peach,0.8669824600219727,Pomegranate,0.8807592391967773
/m/02xwb,Fruit,/m/043nyj,Common fig,Lemon (plant),1.0050365924835205,Orange (fruit),1.039119839668274,Grapefruit,1.0514049530029297,Mango,1.054160714149475,Grape,1.0629324913024902
/m/02xwb,Fruit,/m/061_f,Pear,Peach,0.7473409175872803,Grape,0.8289462924003601,Grapefruit,0.8707911968231201,Pineapple,0.8741012215614319,Pomegranate,0.9414304494857788
/m/02xwb,Fruit,/m/07fbm7,Strawberry,Grapefruit,0.8598922491073608,Grape,0.9617401361465454,Banana,0.9617455005645752,Pomegranate,0.9751097559928894,Tomato,0.9790472388267517
/m/02xwb,Fruit,/m/07j87,Tomato,Pomegranate,0.8889287114143372,Mango,0.8977673649787903,Grapefruit,0.8980458974838257,Watermelon,0.9230465292930603,Banana,0.924512505531311
/m/02xwb,Fruit,/m/09k_b,Lemon (plant),Orange (fruit),0.7837970852851868,Tomato,0.9563486576080322,Watermelon,0.9692838788032532,Pomegranate,0.9862710237503052,Mango,0.9963207244873047
/m/02xwb,Fruit,/m/09qck,Banana,Pineapple,0.8979142904281616,Watermelon,0.8982247710227966,Grapefruit,0.9045243859291077,Mango,0.9079301953315735,Apple,0.924133837223053
/m/02xwb,Fruit,/m/0cyhj_,Orange (fruit),Lemon (plant),0.7837970852851868,Grapefruit,0.8888041377067566,Pineapple,0.9615499377250671,Mango,0.9636113047599792,Strawberry,0.9830695390701294
/m/02xwb,Fruit,/m/0dj6p,Peach,Pear,0.7473409175872803,Grapefruit,0.8388333320617676,Pineapple,0.8514363169670105,Grape,0.8669824600219727,Pomegranate,0.9235078692436218
/m/02xwb,Fruit,/m/0fldg,Mango,Tomato,0.8977673649787903,Banana,0.9079301953315735,Watermelon,0.9286011457443237,Apple,0.9365677833557129,Pineapple,0.9567365050315857
/m/02xwb,Fruit,/m/0fp6w,Pineapple,Grapefruit,0.779006838798523,Apple,0.8064088821411133,Grape,0.8438066244125366,Peach,0.8514363169670105,Watermelon,0.8568906784057617
/m/02xwb,Fruit,/m/0hqkz,Grapefruit,Grape,0.6229658722877502,Pineapple,0.779006838798523,Pomegranate,0.8188650608062744,Peach,0.8388333320617676,Strawberry,0.8598922491073608
/m/02xwb,Fruit,/m/0jwn_,Pomegranate,Watermelon,0.7647229433059692,Grapefruit,0.8188650608062744,Pineapple,0.8656757473945618,Grape,0.8807592391967773,Tomato,0.8889287114143372
/m/02xwb,Fruit,/m/0kpqd,Watermelon,Pomegranate,0.7647229433059692,Pineapple,0.8568906784057617,Grapefruit,0.8831505179405212,Banana,0.8982247710227966,Tomato,0.9230465292930603
/m/02xwb,Fruit,/m/0kpt_,Cantaloupe,Pineapple,1.074887990951538,Watermelon,1.0845942497253418,Banana,1.1105494499206543,Grape,1.1134754419326782,Pomegranate,1.125423550605774
/m/0hnyx,Pastry,/m/0jy4k,Doughnut,Tart,0.9394057393074036,Croissant,0.9759343862533569,,,,,,
/m/0hnyx,Pastry,/m/015wgc,Croissant,Doughnut,0.9759343862533569,Tart,0.988452672958374,,,,,,
/m/0hnyx,Pastry,/m/02zvsm,Tart,Doughnut,0.9394057393074036,Croissant,0.988452672958374,,,,,,
/m/0fbdv,Shellfish,/m/0_cp5,Oyster,Lobster,0.750563383102417,Shrimp,0.9074531197547913,Crab,0.9734882116317749,,,,
/m/0fbdv,Shellfish,/m/0cjq5,Lobster,Oyster,0.750563383102417,Shrimp,0.8632102608680725,Crab,0.8746285438537598,,,,
/m/0fbdv,Shellfish,/m/0ll1f78,Shrimp,Crab,0.8137568235397339,Lobster,0.8632102608680725,Oyster,0.9074531197547913,,,,
/m/0fbdv,Shellfish,/m/0n28_,Crab,Shrimp,0.8137568235397339,Lobster,0.8746285438537598,Oyster,0.9734882116317749,,,,
/m/0dv77,Squash (Plant),/m/05zsy,Pumpkin,Zucchini,0.954291582107544,,,,,,,,
/m/0dv77,Squash (Plant),/m/027pcv,Zucchini,Pumpkin,0.954291582107544,,,,,,,,
/m/0l515,Sandwich,/m/0cdn1,Hamburger,Submarine sandwich,0.9709022641181946,,,,,,,,
/m/0l515,Sandwich,/m/06pcq,Submarine sandwich,Hamburger,0.9709022641181946,,,,,,,,
/m/0284d,Dairy Product,/m/01nkt,Cheese,Milk,0.915476381778717,,,,,,,,
/m/0284d,Dairy Product,/m/04zpv,Milk,Cheese,0.915476381778717,,,,,,,,
/m/07j7r,Tree,/m/025nd,Christmas tree,Palm tree,0.6787437796592712,Maple,0.9971163272857666,Willow,1.083982229232788,,,,
/m/07j7r,Tree,/m/0cdl1,Palm tree,Christmas tree,0.6787437796592712,Maple,0.9631979465484619,Willow,1.0556877851486206,,,,
/m/07j7r,Tree,/m/0cffdh,Maple,Palm tree,0.9631979465484619,Christmas tree,0.9971163272857666,Willow,1.1088696718215942,,,,
/m/07j7r,Tree,/m/0mw_6,Willow,Palm tree,1.0556877851486206,Christmas tree,1.083982229232788,Maple,1.1088696718215942,,,,
/m/0c9ph5,Flower,/m/04gth,Lavender (Plant),Common sunflower,1.017061710357666,Lily,1.0237603187561035,Rose,1.0716842412948608,,,,
/m/0c9ph5,Flower,/m/06m11,Rose,Lily,0.9246041774749756,Lavender (Plant),1.0716842412948608,Common sunflower,1.1023614406585693,,,,
/m/0c9ph5,Flower,/m/0ftb8,Common sunflower,Lavender (Plant),1.017061710357666,Lily,1.0714879035949707,Rose,1.1023614406585693,,,,
/m/0c9ph5,Flower,/m/0jqgx,Lily,Rose,0.9246041774749756,Lavender (Plant),1.0237603187561035,Common sunflower,1.0714879035949707,,,,
/m/0k4j,Car,/m/01lcw4,Limousine,Van,0.9464319944381714,,,,,,,,
/m/0k4j,Car,/m/0h2r6,Van,Limousine,0.9464319944381714,,,,,,,,
/m/08dz3q,Auto part,/m/01jfm_,Vehicle registration plate,Seat belt,0.9083308577537537,Wheel,0.9830299019813538,Tire,1.0317130088806152,,,,
/m/08dz3q,Auto part,/m/083wq,Wheel,Tire,0.8662517666816711,Seat belt,0.8905053734779358,Vehicle registration plate,0.9830299019813538,,,,
/m/08dz3q,Auto part,/m/0dkzw,Seat belt,Wheel,0.8905053734779358,Vehicle registration plate,0.9083308577537537,Tire,0.9139142036437988,,,,
/m/08dz3q,Auto part,/m/0h9mv,Tire,Wheel,0.8662517666816711,Seat belt,0.9139142036437988,Vehicle registration plate,1.0317130088806152,,,,
/m/019jd,Boat,/m/01btn,Barge,Canoe,1.0074782371520996,Gondola,1.0678341388702393,,,,,,
/m/019jd,Boat,/m/02068x,Gondola,Canoe,0.9501244425773621,Barge,1.0678341388702393,,,,,,
/m/019jd,Boat,/m/0ph39,Canoe,Gondola,0.9501244425773621,Barge,1.0074782371520996,,,,,,
/m/0k5j,Aircraft,/m/09ct_,Helicopter,Fixed-wing aircraft,0.9103192687034607,Rocket,0.9105889797210693,,,,,,
/m/0k5j,Aircraft,/m/0cmf2,Fixed-wing aircraft,Helicopter,0.9103192687034607,Rocket,1.052302360534668,,,,,,
/m/0k5j,Aircraft,/m/09rvcxw,Rocket,Helicopter,0.9105889797210693,Fixed-wing aircraft,1.052302360534668,,,,,,
/m/02dl1y,Hat,/m/025rp__,Cowboy hat,Sun hat,0.7613447904586792,Sombrero,0.9860753417015076,Fedora,1.147087574005127,,,,
/m/02dl1y,Hat,/m/02fq_6,Fedora,Sombrero,1.055745005607605,Sun hat,1.120598554611206,Cowboy hat,1.147087574005127,,,,
/m/02dl1y,Hat,/m/02jfl0,Sombrero,Sun hat,0.9064479470252991,Cowboy hat,0.9860753417015076,Fedora,1.055745005607605,,,,
/m/02dl1y,Hat,/m/02wbtzl,Sun hat,Cowboy hat,0.7613447904586792,Sombrero,0.9064479470252991,Fedora,1.120598554611206,,,,
/m/02dl1y,Hat,/m/025rp__,Cowboy hat,Sun hat,0.7613447904586792,Sombrero,0.9860753417015076,Fedora,1.147087574005127,,,,
/m/02dl1y,Hat,/m/02fq_6,Fedora,Sombrero,1.055745005607605,Sun hat,1.120598554611206,Cowboy hat,1.147087574005127,,,,
/m/02dl1y,Hat,/m/02jfl0,Sombrero,Sun hat,0.9064479470252991,Cowboy hat,0.9860753417015076,Fedora,1.055745005607605,,,,
/m/02dl1y,Hat,/m/02wbtzl,Sun hat,Cowboy hat,0.7613447904586792,Sombrero,0.9064479470252991,Fedora,1.120598554611206,,,,
/m/09j5n,Footwear,/m/02p3w7d,Roller skates,High heels,0.8867220282554626,Boot,1.0470070838928223,Sandal,1.0747286081314087,,,,
/m/09j5n,Footwear,/m/01b638,Boot,High heels,1.002097249031067,Roller skates,1.0470070838928223,Sandal,1.072950005531311,,,,
/m/09j5n,Footwear,/m/06k2mb,High heels,Roller skates,0.8867220282554626,Sandal,0.904661238193512,Boot,1.002097249031067,,,,
/m/09j5n,Footwear,/m/03nfch,Sandal,High heels,0.904661238193512,Boot,1.072950005531311,Roller skates,1.0747286081314087,,,,
/m/0hf58v5,Luggage and bags,/m/01940j,Backpack,Handbag,0.7748051881790161,Suitcase,0.845457136631012,Briefcase,0.8863841891288757,,,,
/m/0hf58v5,Luggage and bags,/m/01s55n,Suitcase,Briefcase,0.7415334582328796,Backpack,0.845457136631012,Handbag,0.9025783538818359,,,,
/m/0hf58v5,Luggage and bags,/m/0584n8,Briefcase,Suitcase,0.7415334582328796,Backpack,0.8863841891288757,Handbag,0.9523122906684875,,,,
/m/0hf58v5,Luggage and bags,/m/080hkjn,Handbag,Backpack,0.7748051881790161,Suitcase,0.9025783538818359,Briefcase,0.9523122906684875,,,,
/m/0zvk5,Helmet,/m/03p3bw,Bicycle helmet,Football helmet,0.7046563625335693,,,,,,,,
/m/0zvk5,Helmet,/m/07qxg_,Football helmet,Bicycle helmet,0.7046563625335693,,,,,,,,
/m/015p6,Bird,/m/012074,Magpie,Sparrow,0.9916524291038513,Woodpecker,1.0077102184295654,Eagle,1.0251531600952148,Owl,1.0314120054244995,Parrot,1.0381762981414795
/m/015p6,Bird,/m/01dy8n,Woodpecker,Duck,0.9912276268005371,Chicken,0.9917389750480652,Penguin,0.994470477104187,Magpie,1.0077102184295654,Parrot,1.0473216772079468
/m/015p6,Bird,/m/01f8m5,Blue jay,Eagle,1.0504094362258911,Duck,1.0540179014205933,Parrot,1.077842116355896,Owl,1.0828380584716797,Swan,1.091831922531128
/m/015p6,Bird,/m/05n4y,Ostrich,Owl,1.0565464496612549,Turkey,1.0825796127319336,Canary,1.1032572984695435,Parrot,1.114803671836853,Chicken,1.1252570152282715
/m/015p6,Bird,/m/05z6w,Penguin,Chicken,0.9605000019073486,Raven,0.9719722270965576,Owl,0.9901824593544006,Duck,0.9926643967628479,Woodpecker,0.994470477104187
/m/015p6,Bird,/m/06j2d,Raven,Falcon,0.9567427635192871,Sparrow,0.9622431397438049,Penguin,0.9719722270965576,Swan,0.9777659773826599,Eagle,0.9787157773971558
/m/015p6,Bird,/m/09b5t,Chicken,Parrot,0.9140585064888,Owl,0.9163641929626465,Turkey,0.9165953397750854,Eagle,0.932528555393219,Canary,0.952900767326355
/m/015p6,Bird,/m/09csl,Eagle,Owl,0.9046222567558289,Chicken,0.932528555393219,Falcon,0.9455077648162842,Sparrow,0.958659827709198,Parrot,0.972564697265625
/m/015p6,Bird,/m/09d5_,Owl,Eagle,0.9046222567558289,Parrot,0.9138455986976624,Chicken,0.9163641929626465,Swan,0.9815609455108643,Penguin,0.9901824593544006
/m/015p6,Bird,/m/09ddx,Duck,Parrot,0.9659872055053711,Chicken,0.9698285460472107,Goose,0.9905811548233032,Woodpecker,0.9912276268005371,Penguin,0.9926643967628479
/m/015p6,Bird,/m/0ccs93,Canary,Chicken,0.952900767326355,Penguin,0.9959481358528137,Swan,1.0078617334365845,Turkey,1.0211206674575806,Falcon,1.046627163887024
/m/015p6,Bird,/m/0dbvp,Goose,Parrot,0.9898746609687805,Duck,0.9905811548233032,Eagle,1.0189778804779053,Owl,1.0248081684112549,Magpie,1.0398589372634888
/m/015p6,Bird,/m/0dftk,Swan,Sparrow,0.949745774269104,Raven,0.9777659773826599,Chicken,0.980858564376831,Owl,0.9815609455108643,Eagle,1.003822684288025
/m/015p6,Bird,/m/0f6wt,Falcon,Eagle,0.9455077648162842,Raven,0.9567427635192871,Chicken,0.986380398273468,Sparrow,0.9887285232543945,Parrot,0.9951518177986145
/m/015p6,Bird,/m/0gv1x,Parrot,Sparrow,0.7894785404205322,Owl,0.9138455986976624,Chicken,0.9140585064888,Duck,0.9659872055053711,Eagle,0.972564697265625
/m/015p6,Bird,/m/0h23m,Sparrow,Parrot,0.7894785404205322,Swan,0.949745774269104,Eagle,0.958659827709198,Chicken,0.9613494277000427,Raven,0.9622431397438049
/m/015p6,Bird,/m/0jly1,Turkey,Chicken,0.9165953397750854,Canary,1.0211206674575806,Duck,1.0279425382614136,Owl,1.0350301265716553,Parrot,1.0675967931747437
/m/03hl4l9,Marine invertebrates,/m/01h8tj,Starfish,Jellyfish,0.7349428534507751,Shrimp,0.9065103530883789,Lobster,0.9389673471450806,Squid,0.9454372525215149,Crab,1.0009121894836426
/m/03hl4l9,Marine invertebrates,/m/035vxb,Isopod,Squid,0.9561404585838318,Crab,1.038341760635376,Shrimp,1.0609071254730225,Lobster,1.0756319761276245,Starfish,1.1087511777877808
/m/03hl4l9,Marine invertebrates,/m/09gys,Squid,Shrimp,0.8421854972839355,Crab,0.8708441853523254,Lobster,0.9441357851028442,Starfish,0.9454372525215149,Isopod,0.9561404585838318
/m/03hl4l9,Marine invertebrates,/m/0cjq5,Lobster,Shrimp,0.8632102608680725,Crab,0.8746285438537598,Starfish,0.9389673471450806,Squid,0.9441357851028442,Jellyfish,1.0065633058547974
/m/03hl4l9,Marine invertebrates,/m/0d8zb,Jellyfish,Starfish,0.7349428534507751,Shrimp,0.9401596784591675,Squid,0.9739636182785034,Lobster,1.0065633058547974,Crab,1.0437372922897339
/m/03hl4l9,Marine invertebrates,/m/0ll1f78,Shrimp,Crab,0.8137568235397339,Squid,0.8421854972839355,Lobster,0.8632102608680725,Starfish,0.9065103530883789,Jellyfish,0.9401596784591675
/m/03hl4l9,Marine invertebrates,/m/0n28_,Crab,Shrimp,0.8137568235397339,Squid,0.8708441853523254,Lobster,0.8746285438537598,Starfish,1.0009121894836426,Isopod,1.038341760635376
/m/0d_2m,Moths and butterflies,/m/0cydv,Caterpillar,Butterfly,0.9736172556877136,,,,,,,,
/m/0d_2m,Moths and butterflies,/m/0cyf8,Butterfly,Caterpillar,0.9736172556877136,,,,,,,,
/m/01dws,Bear,/m/01dxs,Brown bear,Polar bear,0.7195279598236084,Teddy bear,0.8004318475723267,Panda,0.9908208847045898,,,,
/m/01dws,Bear,/m/03bj1,Panda,Teddy bear,0.9770629405975342,Brown bear,0.9908208847045898,Polar bear,1.001891016960144,,,,
/m/01dws,Bear,/m/0633h,Polar bear,Brown bear,0.7195279598236084,Teddy bear,0.8008599281311035,Panda,1.001891016960144,,,,
/m/01dws,Bear,/m/0kmg4,Teddy bear,Brown bear,0.8004318475723267,Polar bear,0.8008599281311035,Panda,0.9770629405975342,,,,
/m/0gd2v,Marine mammal,/m/02hj4,Dolphin,Whale,0.9246901273727417,Sea lion,0.9795035123825073,Harbor seal,1.092934489250183,,,,
/m/0gd2v,Marine mammal,/m/084zz,Whale,Dolphin,0.9246901273727417,Sea lion,0.9469041228294373,Harbor seal,0.9948882460594177,,,,
/m/0gd2v,Marine mammal,/m/0gd36,Sea lion,Harbor seal,0.8903208374977112,Whale,0.9469041228294373,Dolphin,0.9795035123825073,,,,
/m/0gd2v,Marine mammal,/m/02l8p9,Harbor seal,Sea lion,0.8903208374977112,Whale,0.9948882460594177,Dolphin,1.092934489250183,,,,
/m/09dzg,Turtle,/m/011k07,Tortoise,Sea turtle,0.9758700728416443,,,,,,,,
/m/09dzg,Turtle,/m/0120dh,Sea turtle,Tortoise,0.9758700728416443,,,,,,,,
/m/0ch_cf,Fish,/m/03fj2,Goldfish,Shark,0.993364691734314,Seahorse,1.0653204917907715,Rays and skates,1.1329532861709595,,,,
/m/0ch_cf,Fish,/m/0by6g,Shark,Seahorse,0.9570398330688477,Goldfish,0.993364691734314,Rays and skates,1.0624186992645264,,,,
/m/0ch_cf,Fish,/m/0m53l,Rays and skates,Shark,1.0624186992645264,Seahorse,1.1084911823272705,Goldfish,1.1329532861709595,,,,
/m/0ch_cf,Fish,/m/0nybt,Seahorse,Shark,0.9570398330688477,Goldfish,1.0653204917907715,Rays and skates,1.1084911823272705,,,,
/m/0fbdv,Shellfish,/m/0_cp5,Oyster,Lobster,0.750563383102417,Shrimp,0.9074531197547913,Crab,0.9734882116317749,,,,
/m/0fbdv,Shellfish,/m/0cjq5,Lobster,Oyster,0.750563383102417,Shrimp,0.8632102608680725,Crab,0.8746285438537598,,,,
/m/0fbdv,Shellfish,/m/0ll1f78,Shrimp,Crab,0.8137568235397339,Lobster,0.8632102608680725,Oyster,0.9074531197547913,,,,
/m/0fbdv,Shellfish,/m/0n28_,Crab,Shrimp,0.8137568235397339,Lobster,0.8746285438537598,Oyster,0.9734882116317749,,,,
/m/014trl,Cosmetics,/m/02xb7qb,Face powder,Hair spray,0.9248976111412048,Lipstick,1.0029246807098389,Perfume,1.0187159776687622,,,,
